ProfileID,Longitude,Latitude,T_Year,Start_Date,End_Date,Satellite,error,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,QA_PIXEL
TZ 26975_30,31.885069,-3.044093,1996,1996-01-01,1996-12-31,Landsat-5,,44214.06363179075,27288.163732394376,27246.804828973854,29903.979879275663,28409.00301810866,24305.196428571442,5896.0
TZ 26975_31,31.885965,-3.047713,1996,1996-01-01,1996-12-31,Landsat-5,,42682.04268443128,26570.56871453245,26543.931162102144,29050.051813471502,27168.6553170491,23064.248457932397,5896.0
TZ 26975_32,31.886864,-3.048618,1996,1996-01-01,1996-12-31,Landsat-5,,21301.230655495314,21913.171759487428,21852.114342040415,24604.69270576638,22775.42533267619,19021.99802858551,5896.0
TZ 26975_33,31.059083,-3.13244,1996,1996-01-01,1996-12-31,Landsat-5,,9795.239585900912,10817.704707912251,11571.735765343847,15129.803795908307,16804.084298742913,14190.013063840277,5440.0
TZ 26975_34,31.065378,-3.133356,1996,1996-01-01,1996-12-31,Landsat-5,,9722.100356597044,10324.268466632706,11001.9167091187,12643.39123790117,15318.08303616913,13912.646968925113,5440.0
TZ 26975_36,31.488011,-3.251636,1996,1996-01-01,1996-12-31,Landsat-5,,11800.617459913463,11948.207940951894,11906.631203868668,14265.05955713922,13157.873250190885,11728.771697632987,6143.667090862816
TZ 26975_35,31.077063,-3.137899,1996,1996-01-01,1996-12-31,Landsat-5,,9946.846267553587,10870.235525991626,11612.88420793299,16046.487558511953,16928.193890120718,13885.689085981772,5440.0
TZ 26975_37,31.434963,-3.22623,1996,1996-01-01,1996-12-31,Landsat-5,,9323.468179575728,9707.685742476566,9324.656388751851,14909.205476073015,13092.701036013814,9940.74617661569,5440.0
TZ 26975_38,31.427768,-3.22441,1996,1996-01-01,1996-12-31,Landsat-5,,10138.115211970076,10375.204738154614,10135.712967581047,17074.034413965084,14622.464588528679,10437.476309226933,5441.631920199498
TZ 26975_39,31.423272,-3.222594,1996,1996-01-01,1996-12-31,Landsat-5,,13468.958579881657,13834.002465483236,13594.59787968442,19209.247041420116,17737.303254437873,14056.996548323468,5896.0
TZ 26975_40,31.418776,-3.220778,1996,1996-01-01,1996-12-31,Landsat-5,,14397.820424272328,15009.093734583126,14960.084854464725,20487.90133201776,19707.479033053776,16061.101134681798,5896.0
TZ 26975_41,31.414279,-3.219867,1996,1996-01-01,1996-12-31,Landsat-5,,17064.35723084504,17733.22641044593,17781.755604828784,22319.194136486818,21861.321754126635,18412.05888149791,5896.0
TZ 26975_42,30.987089,-2.643114,1996,1996-01-01,1996-12-31,Landsat-5,,9727.35444910032,10356.188562977564,11354.666255854076,14418.707419275324,15986.826965738226,12449.85383288144,5440.0
TZ 26975_43,30.987982,-2.646732,1996,1996-01-01,1996-12-31,Landsat-5,,9756.686768447837,10379.553435114505,11139.482951653945,14093.653435114504,15982.480661577609,12307.915776081423,5440.0
TZ 26975_45,30.99246,-2.65759,1996,1996-01-01,1996-12-31,Landsat-5,,9570.631297709924,10184.316793893131,10569.809923664123,13912.882697201016,15118.033078880408,11866.734096692113,5440.0
TZ 26975_48,30.993259,-2.71908,1996,1996-01-01,1996-12-31,Landsat-5,,9354.932249322492,9881.627740822862,10116.374476472036,12446.583887657058,12703.151268785414,11429.257206208425,5440.0
TZ 26975_47,30.991465,-2.716364,1996,1996-01-01,1996-12-31,Landsat-5,,9354.352057156932,9676.153978812514,9802.78664695738,10843.736388272973,11159.44296624784,10569.665188470068,5446.0389258438045
TZ 26975_46,30.990572,-2.712746,1996,1996-01-01,1996-12-31,Landsat-5,,9423.899630086313,9933.34229346486,10277.340813810113,12096.221454993834,12811.079901356348,11752.18051787916,5440.0
TZ 26975_49,30.994153,-2.721794,1996,1996-01-01,1996-12-31,Landsat-5,,9521.900270869244,10140.516867766559,10581.710169908887,12819.389066732332,13836.519330214229,12029.968973159319,5440.0
TZ 26975_50,30.936763,-2.631276,1996,1996-01-01,1996-12-31,Landsat-5,,9322.093981253083,9930.78638381845,10134.197582634435,13679.967686235812,13678.798470646276,11427.662555500741,5440.0
TZ 26975_51,30.931365,-2.633075,1996,1996-01-01,1996-12-31,Landsat-5,,9534.600356143475,10306.61485627067,11015.965657593488,14463.53446960061,16101.7252607479,13053.724497583313,5440.0
TZ 26975_54,30.994293,-2.635892,1996,1996-01-01,1996-12-31,Landsat-5,,9419.041698449018,9994.22501906941,10266.683193490973,14061.260106788712,14313.677091278923,11254.990592423088,5440.0
TZ 26975_53,30.988895,-2.638596,1996,1996-01-01,1996-12-31,Landsat-5,,9487.918891431478,10222.855835240274,10798.112636664124,14062.368421052632,15679.946097126875,12174.31553521485,5440.0
TZ 26975_52,30.910684,-2.635753,1996,1996-01-01,1996-12-31,Landsat-5,,9393.592677345538,10080.605644546149,10678.131197559116,14550.41698449021,16309.032799389777,12682.570048309177,5440.0
TZ 26975_55,30.976174,-2.719955,1996,1996-01-01,1996-12-31,Landsat-5,,9571.766633809759,10022.0241498275,10132.623952686052,12238.658452439622,12668.773780187283,11267.883193691472,5440.0
TZ 26975_44,30.988877,-2.649446,1996,1996-01-01,1996-12-31,Landsat-5,,9677.421668362158,10261.748982706004,10803.7004069176,13439.271108850457,16160.004069175993,12702.459308240082,5440.0
TZ 26975_56,30.971698,-2.708193,1996,1996-01-01,1996-12-31,Landsat-5,,9443.330211927057,9923.520206998519,10104.536471168065,12066.604731394775,12644.531542631838,11825.125677673728,5440.0
TZ 26975_57,31.58849,-2.785957,1996,1996-01-01,1996-12-31,Landsat-5,,9992.727698373585,10877.767373090195,11191.287333661903,14783.349186791524,16567.5524889108,13905.36816165599,5440.0
TZ 26975_58,31.585791,-2.786859,1996,1996-01-01,1996-12-31,Landsat-5,,10145.285031446543,10935.366289308176,11346.628427672957,16347.462389937105,18033.789182389937,14565.061886792451,5440.0
TZ 26975_62,31.521024,-2.79311,1996,1996-01-01,1996-12-31,Landsat-5,,9867.228493961056,10562.924821296523,10772.864678333744,15361.109440473256,15594.39438008381,12374.955878728124,5440.0
TZ 26975_59,31.58399,-2.788665,1996,1996-01-01,1996-12-31,Landsat-5,,10097.982001972388,10924.985946745564,11174.48570019724,16185.699211045365,17865.586785009866,14462.612179487181,5440.0
TZ 26975_61,31.580386,-2.793184,1996,1996-01-01,1996-12-31,Landsat-5,,10015.950961064564,10965.124691966486,11323.275751601774,16138.398718580584,17474.684573681614,14100.92631838344,5440.0
TZ 26975_60,31.583088,-2.790473,1996,1996-01-01,1996-12-31,Landsat-5,,10233.232684249442,11145.265960069019,11637.095390682769,16490.332265220608,19006.268178456983,15616.096376632979,5440.0
TZ 26975_63,31.490451,-2.787644,1996,1996-01-01,1996-12-31,Landsat-5,,9677.366346390734,10480.271002710026,11400.101995565408,14436.51268785415,16675.495195861047,14019.005420054202,5440.0
TZ 26975_64,31.487756,-2.784927,1996,1996-01-01,1996-12-31,Landsat-5,,9633.258748151798,10454.046081813703,11201.879004435681,14691.360029571215,16388.86347954657,13717.172745194674,5440.0
TZ 26975_66,31.480566,-2.7813,1996,1996-01-01,1996-12-31,Landsat-5,,9749.887162506368,10591.194090677533,11575.329852266936,13946.049668874171,16739.21981660723,14820.968160978091,5440.0
TZ 26975_65,31.48596,-2.783116,1996,1996-01-01,1996-12-31,Landsat-5,,9647.35996055227,10263.1208086785,10780.062623274162,12308.471893491125,14603.06015779093,13797.111193293887,5440.0
TZ 26975_67,31.635241,-2.804103,1996,1996-01-01,1996-12-31,Landsat-5,,10196.585552268243,10937.887080867853,11222.92899408284,17277.50493096647,17227.776627218933,13388.635108481258,5440.0
TZ 26975_68,31.634344,-2.801389,1996,1996-01-01,1996-12-31,Landsat-5,,9988.190734351896,10952.76490882208,10973.033514046325,17118.796451453916,16978.55593888615,13229.449482503696,5440.0
TZ 26975_69,31.633448,-2.798674,1996,1996-01-01,1996-12-31,Landsat-5,,9835.670608524264,10610.999999999998,10882.62921901946,16151.391722099035,16115.194629219017,12191.0086228135,5440.0
TZ 26975_70,30.732393,-2.795463,1996,1996-01-01,1996-12-31,Landsat-5,,9488.213793103447,9899.202216748767,10282.391379310346,11307.923399014782,12836.795812807886,12364.364039408865,5440.0
TZ 26975_72,31.547122,-2.781384,1996,1996-01-01,1996-12-31,Landsat-5,,9716.382128309573,10633.469959266802,10857.516802443992,15091.077902240326,15297.18864562118,12516.354633401217,5440.0
TZ 26975_71,30.728806,-2.790935,1996,1996-01-01,1996-12-31,Landsat-5,,9474.677395021376,10019.951973849635,10390.456122705556,11948.19436761378,13695.77168720141,12614.528539099827,5440.0
TZ 26975_74,31.540812,-2.79223,1996,1996-01-01,1996-12-31,Landsat-5,,9790.452700989094,10551.337813847324,10687.354805985293,15475.663707836673,15253.976921126046,12342.131625665737,5440.0
TZ 26975_75,31.538111,-2.79494,1996,1996-01-01,1996-12-31,Landsat-5,,9865.226491405458,10557.375379170882,10770.693882709811,15610.104651162794,15487.739130434778,12558.516177957534,5440.0
TZ 26975_76,31.536309,-2.797652,1996,1996-01-01,1996-12-31,Landsat-5,,9815.967678263012,10434.265729089566,10366.144584258576,15130.837157660993,14401.901801134964,11239.859363434494,5440.0
TZ 26975_78,31.387278,-2.593053,1996,1996-01-01,1996-12-31,Landsat-5,,9353.816120285926,10099.432585654426,10821.403993098349,13267.99876756224,15042.886369238353,13705.288143948732,5440.0
TZ 26975_73,31.542618,-2.786806,1996,1996-01-01,1996-12-31,Landsat-5,,9929.581841109708,10592.5447667087,10859.878688524592,15920.796469104665,16386.39142496847,13071.650189155103,5440.0
TZ 26975_77,31.382784,-2.591238,1996,1996-01-01,1996-12-31,Landsat-5,,9443.341962524655,10061.159763313608,10523.799556213016,13044.20537475345,14540.315828402367,12295.912721893492,5440.0
TZ 26975_79,31.390875,-2.593058,1996,1996-01-01,1996-12-31,Landsat-5,,9389.548164572554,10017.737373737375,10677.766937669376,12520.443951712246,14358.188470066518,13446.241685144123,5440.0
TZ 26975_80,31.73821,-2.371832,1996,1996-01-01,1996-12-31,Landsat-5,,9766.039205702646,10718.642057026476,10670.395112016295,18732.19271894094,16927.68737270876,13458.92617107943,5440.0
TZ 26975_81,31.740006,-2.374548,1996,1996-01-01,1996-12-31,Landsat-5,,9778.78478758586,10718.891630628337,10716.866700585095,18026.505214958033,17115.27016026457,13023.446451284664,5440.0
TZ 26975_82,31.742701,-2.377264,1996,1996-01-01,1996-12-31,Landsat-5,,10003.879450661245,10983.196337741612,11096.400813835204,18367.467446592076,18341.855544252292,14311.42217700916,5440.0
TZ 26975_83,31.748989,-2.384506,1996,1996-01-01,1996-12-31,Landsat-5,,9587.720414201185,10417.694033530574,10203.012327416172,17367.118836291913,15778.588017751477,11771.996055226824,5440.0
TZ 26975_84,31.740004,-2.377261,1996,1996-01-01,1996-12-31,Landsat-5,,9652.854961832063,10418.124936386772,10281.486768447843,18795.487277353703,16234.06743002545,12592.579643765908,5440.0
TZ 26975_87,31.718393,-2.408901,1996,1996-01-01,1996-12-31,Landsat-5,,9731.19142645972,10573.780241438779,10459.133530426216,18006.004434589802,15976.356245380637,12341.813008130082,5440.0
TZ 26975_86,31.726514,-2.379058,1996,1996-01-01,1996-12-31,Landsat-5,,9785.852426706087,10696.28036462183,10835.69598423257,17133.19709288003,16271.921409214094,12379.819167282583,5440.0
TZ 26975_88,31.728282,-2.411624,1996,1996-01-01,1996-12-31,Landsat-5,,9753.245134269524,10468.87730968219,10649.635870904161,17299.524020694753,15848.379896526238,12355.516629711754,5440.0
TZ 26975_85,31.729212,-2.378156,1996,1996-01-01,1996-12-31,Landsat-5,,9758.359802712705,10676.492725030826,10657.365967940817,18242.042416769425,16471.9075215783,12384.028360049324,5440.0
TZ 26975_89,31.735477,-2.410726,1996,1996-01-01,1996-12-31,Landsat-5,,9675.90083867785,10499.304144055252,10403.435125801674,17250.99975333005,15871.60138135175,11756.976813024174,5440.0
TZ 26975_90,31.740873,-2.409827,1996,1996-01-01,1996-12-31,Landsat-5,,9737.463085539715,10443.987525458248,10445.43482688391,16635.490071283097,16813.613798370672,12579.192209775969,5440.0
TZ 26975_91,31.077888,-3.178593,1996,1996-01-01,1996-12-31,Landsat-5,,9815.06334730096,10466.315750554595,11215.698052748336,13184.29208774957,15294.245008627064,13799.26324870594,5440.0
TZ 26975_95,31.044614,-3.174009,1996,1996-01-01,1996-12-31,Landsat-5,,9722.733727810653,10313.007149901383,10919.383629191323,12940.783284023672,15890.833333333336,14132.43860946746,5440.0
TZ 26975_94,31.033798,-3.185743,1996,1996-01-01,1996-12-31,Landsat-5,,9692.630541871918,10661.448522167488,11830.696798029556,14974.481034482755,17525.577093596057,13949.60960591133,5440.0
TZ 26975_98,30.910404,-2.798507,1996,1996-01-01,1996-12-31,Landsat-5,,10057.217487684731,11178.97931034483,12273.606650246307,14987.147783251232,18251.628325123158,16440.40812807882,5440.0
TZ 26975_97,30.908614,-2.793983,1996,1996-01-01,1996-12-31,Landsat-5,,10076.50375563345,11050.841261892841,11836.138708062092,14851.026039058583,18297.49349023535,16512.559839759637,5440.0
TZ 26975_99,30.885225,-2.80027,1996,1996-01-01,1996-12-31,Landsat-5,,9860.91500369549,10567.19684651392,11114.40034491254,14096.219512195119,16192.683665927565,13811.494949494947,5440.0
TZ 26975_96,30.907723,-2.789461,1996,1996-01-01,1996-12-31,Landsat-5,,9984.028578467602,10909.949987681694,11599.730721852673,14021.259669869425,16324.617886178858,14571.919684651388,5440.0
TZ 26975_F06,31.198893,-2.898466,1996,1996-01-01,1996-12-31,Landsat-5,,9483.727365208546,10062.464649033567,10737.550101729401,12866.163275686675,14196.025686673447,12295.948880976603,5440.0
TZ 26975_F15,31.434962,-3.227135,1996,1996-01-01,1996-12-31,Landsat-5,,9488.504810126584,10039.051139240508,9885.684810126579,15865.072405063289,15550.000253164555,12222.430632911392,5440.0
TZ 26975_F16,31.33132,-2.74673,1996,1996-01-01,1996-12-31,Landsat-5,,9428.842079329881,10122.671101256465,10670.728750923872,13808.071692535104,15150.160384331113,12507.70928800197,5440.0
TZ 26975_F17,31.331321,-2.745825,1996,1996-01-01,1996-12-31,Landsat-5,,9438.871468567064,10022.025451768894,10476.543649783658,12731.912191397298,14023.130058539065,12548.734283532704,5440.0
TZ 26975_F18,31.320537,-2.740384,1996,1996-01-01,1996-12-31,Landsat-5,,9246.204071246817,9823.479134860054,10136.66641221374,11690.50865139949,13141.92671755725,11988.66106870229,5440.0
TZ 26975_F19,31.313349,-2.735852,1996,1996-01-01,1996-12-31,Landsat-5,,9219.537228796844,9748.291420118341,10052.700443786978,11833.301528599603,12923.574704142009,12042.722633136094,5440.0
TZ 26975_F20,31.309752,-2.735846,1996,1996-01-01,1996-12-31,Landsat-5,,9311.039418576001,9974.411924119237,10457.468834688343,11948.883222468587,13979.982261640798,13222.891106183786,5440.0
TZ 26975_F23,30.930466,-2.633074,1996,1996-01-01,1996-12-31,Landsat-5,,9498.218010684304,10097.970236581023,10696.693970999746,13420.734418722972,14762.500890358688,12489.353853981176,5440.0
TZ 26975_F29,30.991596,-2.635887,1996,1996-01-01,1996-12-31,Landsat-5,,9493.095092804475,10235.433511314517,10752.585049580472,14230.964658021865,15769.384947876939,12417.151538265955,5440.0
TZ 26975_F37,31.304301,-2.774728,1996,1996-01-01,1996-12-31,Landsat-5,,9320.904656319291,10072.101749199312,10586.155949741316,14159.612219758561,15484.438285291943,13251.681941364868,5440.0
TZ 26975_F38,31.308793,-2.778352,1996,1996-01-01,1996-12-31,Landsat-5,,9383.623376623376,10042.077667430609,10549.333333333334,13142.018079959256,15186.669467787113,13174.015788133436,5440.0
TZ 26987_LP,35.146694,-10.8775,1994,1994-01-01,1994-12-31,Landsat-5,,9207.662223340043,9882.798792756541,9835.352364185113,13852.673038229379,12573.209507042255,10939.381036217306,7399.605633802818
TZ 26975_93,31.06263,-3.160479,1996,1996-01-01,1996-12-31,Landsat-5,,9818.607715430862,10948.247995991984,11808.327154308616,15246.995490981963,17160.63176352705,14659.40756513026,5440.0
TZ 26987_TP,34.957889,-11.022389,1994,1994-01-01,1994-12-31,Landsat-5,,8613.587931034483,9472.36551724138,10036.82142857143,14031.981280788177,14850.184482758623,13115.144581280787,5440.0
TZ 27143_MP01,38.950764,-6.847594,2004,2004-01-01,2004-12-31,Landsat-7,,8540.852665350443,9648.527887462978,9272.775913129317,19004.647087857848,14746.352912142149,10905.831688055283,5440.0
TZ 27143_MP03,38.947705,-6.846255,2004,2004-01-01,2004-12-31,Landsat-7,,8524.980754996299,9793.724154946953,9235.066864051318,19987.628916851718,14970.671354552185,10927.541080680974,5440.0
TZ 27143_MP04,38.9161,-6.845581,2004,2004-01-01,2004-12-31,Landsat-7,,12042.821138211382,13285.829514658783,12739.304262133532,23283.312145848733,17285.677999507265,13349.89578713969,5949.856614929787
TZ 27143_MP05,38.945642,-6.845024,2004,2004-01-01,2004-12-31,Landsat-7,,8289.983977619531,9411.442268565617,8807.676754832148,20891.73397761953,14629.08901322482,10484.909206510682,5440.0
TZ 27143_MP02,38.949117,-6.84725,2004,2004-01-01,2004-12-31,Landsat-7,,8469.447459299461,9641.517513566849,8968.105821410953,20515.726443019248,14517.325357671434,10464.949925999013,5440.0
TZ 27143_MP06,38.94452,-6.844119,2004,2004-01-01,2004-12-31,Landsat-7,,8315.141414141413,9363.368563685637,8797.354028085734,20369.257452574526,14567.367331855135,10325.355259916232,5440.0
TZ 27143_MP08,38.954039,-6.867805,2004,2004-01-01,2004-12-31,Landsat-7,,8187.548275862069,8953.565270935962,8591.901231527094,16178.597536945812,12391.658128078816,9662.99384236453,6519.310344827587
TZ 27143_MP07,38.951196,-6.868456,2004,2004-01-01,2004-12-31,Landsat-7,,9163.6804835924,10200.77424130274,9677.662965704414,19022.219590426845,13922.994818652847,10583.892178633107,5447.149272144093
TZ 27143_MP09,38.949413,-6.868944,2004,2004-01-01,2004-12-31,Landsat-7,,11513.16063069722,12726.363882729738,12449.691303276673,22242.026114806606,17511.15003695492,13959.222714954423,5707.799457994581
TZ 27143_MP10,38.941975,-6.856133,2004,2004-01-01,2004-12-31,Landsat-7,,14494.975098619328,15771.800788954637,15625.981015779093,24365.804240631165,20078.422090729782,16708.369575936882,5838.167159763313
TZ 27143_MP12,38.938934,-6.852442,2004,2004-01-01,2004-12-31,Landsat-7,,11487.77303037787,12684.20918745369,12223.420350703876,23331.087675969375,17476.554210916278,13618.055569276365,5924.431711533713
TZ 27143_MP11,38.940871,-6.854487,2004,2004-01-01,2004-12-31,Landsat-7,,15487.64147582697,16539.90712468193,16359.401017811704,24710.999236641215,20297.593384223917,17065.662849872773,5873.525699745547
TZ 27986_LPT-1,34.824267,-11.004983,1995,1995-01-01,1995-12-31,Landsat-5,,8700.744455396747,9677.281665845245,9540.991621488416,18542.488910793498,15042.601034992604,11420.810251355348,5440.0
TZ 27986_LPT-4,34.843683,-10.99405,1995,1995-01-01,1995-12-31,Landsat-5,,8883.70756595321,10078.132404181186,10533.527127924339,17085.62643106023,17269.41164758586,13591.259333001493,5440.0
TZ 27986_LPT-2,34.8353,-10.981748,1995,1995-01-01,1995-12-31,Landsat-5,,10027.037456875312,11073.248151798918,11124.31641202563,18486.971168063086,16783.596106456385,13501.783637259734,5480.8082799408585
TZ 27986_LPT-3,34.8368,-10.989667,1995,1995-01-01,1995-12-31,Landsat-5,,8992.733234714005,10028.61587771203,10159.327909270216,18333.97090729783,16887.562623274163,13011.803254437868,5440.0
TZ 27986_LPT-6,34.8374,-10.99685,1995,1995-01-01,1995-12-31,Landsat-5,,8613.349507389163,9662.219211822661,9526.373645320198,19890.96896551724,16205.654679802956,11815.125369458128,5440.430541871921
TZ 27986_LPT-5,34.842267,-10.997067,1995,1995-01-01,1995-12-31,Landsat-5,,8215.482912332838,8929.696631996036,8929.426944031698,15534.14437840515,12992.477216443782,10326.079247152054,5440.0
TZ SDB_1BUZ10,31.780195,-2.670385,1989,1989-01-01,1989-12-31,Landsat-4,get_landsat_data 1 : Aucune image trouvée pour  Landsat-4 1989-01-01-1989-12-31,,,,,,,
TZ SDB_1GP014,32.16695,-2.703279,1989,1989-01-01,1989-12-31,Landsat-4,get_landsat_data 1 : Aucune image trouvée pour  Landsat-4 1989-01-01-1989-12-31,,,,,,,
TZ 27986_LPT-8,34.849111,-10.973806,1995,1995-01-01,1995-12-31,Landsat-5,,8688.343454454956,9789.795420607268,10037.628919860626,18540.177949228477,17565.515928322555,13460.443006470883,5440.0
TZ SDB_1MP018,31.816714,-3.021405,1989,1989-01-01,1989-12-31,Landsat-4,get_landsat_data 1 : Aucune image trouvée pour  Landsat-4 1989-01-01-1989-12-31,,,,,,,
TZ 27986_LPT-7,34.831233,-10.99735,1995,1995-01-01,1995-12-31,Landsat-5,,8065.765705838875,8453.737866469572,8313.41956146834,12722.12293668391,10280.980290711997,8855.357477211133,7440.0
TZ SDB_1BP032,31.5,-1.484722,1990,1990-01-01,1990-12-31,Landsat-4,,65535.0,37115.093510979525,65535.0,39663.09967924994,52692.06563039725,24691.835677276093,5896.0
TZ SDB_2BP021,31.483889,-1.483333,1990,1990-01-01,1990-12-31,Landsat-4,,65535.0,27602.115384615383,27525.65902366864,30338.557199211045,26092.929733727808,22168.559418145953,5896.0
TZ 27986_LPT-9,34.858806,-10.981694,1995,1995-01-01,1995-12-31,Landsat-5,,8316.731328567908,9022.701257086517,8973.52132117328,15692.167365048064,12691.059896475232,10163.497658368253,5440.0
TZ SOTER_1KLP01,37.56,-3.48,1995,1995-01-01,1995-12-31,Landsat-5,,8890.168555938886,9968.734105470678,9598.011335633322,19855.529324790543,13742.60497782159,10390.574913750619,5440.0
TZ SDB_2BUT40,31.352222,-1.485,1990,1990-01-01,1990-12-31,Landsat-4,,65535.0,38413.04387478432,65535.0,39479.341878235144,43850.225782597976,24990.88415085038,5896.0
TZ SOTER_1KP020,31.48,-1.45,1995,1995-01-01,1995-12-31,Landsat-5,,9304.70890585242,10758.661323155218,10309.442493638679,20069.12900763359,15718.91730279898,11707.58600508906,5440.0
TZ SOTER_1KP013,38.72,-5.27,1985,1985-01-01,1985-12-31,Landsat-5,,8905.050049309662,10211.749260355027,9584.337524654831,21379.590976331358,15053.699211045365,10749.927021696252,5440.002465483234
TZ SOTER_1KP025,38.79,-6.77,1985,1985-01-01,1985-12-31,Landsat-5,,9506.700443786978,10596.468688362918,10488.873767258381,18015.76873767258,15992.99654832347,11646.679980276134,6417.522682445759
TZ SOTER_1KP026,35.45,-4.62,1985,1985-01-01,1985-12-31,Landsat-5,,9423.604336043361,9973.493224932252,10184.436807095342,12456.297610248834,13572.695491500373,11824.931017491992,5440.0
TZ SOTER_1KP105,38.71,-5.28,1985,1985-01-01,1985-12-31,Landsat-5,,51231.22972639882,23280.684742420508,23234.531920138037,29634.697559773238,25931.68227754499,21521.402514173038,5896.0
TZ SOTER_1MK137,37.57,-6.23,1985,1985-01-01,1985-12-31,Landsat-4,get_landsat_data 1 : Aucune image trouvée pour  Landsat-4 1985-01-01-1985-12-31,,,,,,,
TZ SOTER_1KYP36,37.47,-3.9,1995,1995-01-01,1995-12-31,Landsat-5,,9117.951195464628,10171.781119053487,9597.353709637662,20375.798866157256,13615.899926053731,10131.11634212472,5440.0
TZ SOTER_1KP804,32.63,-8.63,1995,1995-01-01,1995-12-31,Landsat-5,,9647.92106561421,10150.17760236803,10841.263443512578,12449.820917612233,14615.04588061174,12863.503700049334,5440.0
TZ SOTER_1LTP16,34.817,-10.997,1995,1995-01-01,1995-12-31,Landsat-5,,8387.8881222277,9129.835140463287,9089.822819122723,16065.311729916217,14206.191720059145,10980.896993592902,5440.0
TZ SOTER_1M1108,35.29,-3.7,1995,1995-01-01,1995-12-31,Landsat-5,,9877.494454030071,11228.430860241557,12610.12743406458,16542.6578752773,20654.668227754497,18575.489524279023,5440.0
TZ SOTER_1MBP38,35.44,-3.04,1985,1985-01-01,1985-12-31,Landsat-5,,32264.189128256523,19363.74073146293,19920.620741482966,22842.551352705414,22380.91983967936,20193.7625250501,5896.0
TZ SOTER_1LTP15,34.83,-10.98,1995,1995-01-01,1995-12-31,Landsat-5,,8498.521310667651,9222.915003695489,9044.90046809559,17603.890613451586,13197.41143138704,10325.562946538554,5440.0
TZ SOTER_1MP017,40.04,-10.25,1985,1985-01-01,1985-12-31,Landsat-5,,65535.0,31230.62312053242,31039.924328321424,34411.13975844219,28680.891791964506,22616.035001232438,5896.0
TZ SOTER_1MP023,35.17,-4.17,1985,1985-01-01,1985-12-31,Landsat-5,,8954.88245441104,9972.792262198127,10210.00542138985,16913.273780187286,16635.474618038443,13570.564563824546,5440.0
TZ SOTER_1MP053,37.74,-3.74,1995,1995-01-01,1995-12-31,Landsat-5,,8559.695930949445,9436.74895191122,8997.693711467324,17786.527743526512,13174.754377311963,10141.946979038225,5440.0
TZ SOTER_1MP044,35.67,-3.43,1985,1985-01-01,1985-12-31,Landsat-5,,53638.71410982515,21044.086185668555,21876.67914306821,23708.60206845604,22757.68628416646,19293.99901502093,5896.0
TZ SOTER_1MP057,40.04,-10.24,1985,1985-01-01,1985-12-31,Landsat-5,,52920.28420014791,20934.680305644568,20757.14246980528,25691.918659107723,22385.24180428889,20051.605866403752,5896.0
TZ SOTER_1MP058,35.33,-4.09,1985,1985-01-01,1985-12-31,Landsat-5,,9451.470809320974,10973.53745928339,12016.309696817843,18401.873715860693,19757.650463542977,16020.940115259333,5440.0
TZ SOTER_1MP045,35.73,-3.29,1985,1985-01-01,1985-12-31,Landsat-5,,9459.863282231714,10466.854988690624,10648.704699673284,16664.99170645891,15226.80346820809,12654.348831364663,5441.284242271925
TZ SOTER_2BP014,38.0,-5.22,1985,1985-01-01,1985-12-31,Landsat-4,get_landsat_data 1 : Aucune image trouvée pour  Landsat-4 1985-01-01-1985-12-31,,,,,,,
TZ SOTER_1RP031,38.72,-7.93,1985,1985-01-01,1985-12-31,Landsat-5,,65535.0,46655.141905231976,37153.549111549844,49307.019990128334,31643.820335636723,18501.42349457058,5896.0
TZ SOTER_1RP034,37.21,-3.42,1985,1985-01-01,1985-12-31,Landsat-5,,18990.555692459347,16265.959586002957,16953.10473139478,21033.33637259735,20755.57589945787,18110.300147856087,6059.0118284869395
TZ SOTER_1RP049,31.42,-1.53,1995,1995-01-01,1995-12-31,Landsat-5,,8390.49593495935,9637.953190440994,9013.660507514165,20376.14215323971,14359.998768169502,10199.946045824096,5440.0
TZ SOTER_1TP027,38.96,-5.11,1985,1985-01-01,1985-12-31,Landsat-5,,9915.176035502958,11326.363165680474,10897.12352071006,21120.64275147929,17081.832100591713,12697.35798816568,5440.80473372781
TZ SOTER_1ST022,37.45,-3.25,1985,1985-01-01,1985-12-31,Landsat-5,,8010.4413214990145,8584.326676528599,8315.674063116374,16570.38560157791,11037.108974358976,8704.575936883632,5440.0
TZ SOTER_1TP051,37.72,-6.73,1985,1985-01-01,1985-12-31,Landsat-5,,8590.759743463244,9708.085594474593,9221.645781943758,18503.246669955603,13886.048840651209,10217.2466699556,5440.0
TZ SOTER_1ZP030,39.32,-5.97,1984,1984-01-01,1984-12-31,Landsat-5,,20472.189149198515,26661.894697903823,27133.28458692972,32284.29050554871,26246.41676942047,19503.82145499384,6082.053760789149
TZ SOTER_2BP016,31.48,-1.48,1995,1995-01-01,1995-12-31,Landsat-5,,8257.45994577274,9409.18461917673,8917.75720976091,19624.21937392162,13968.797387231949,10078.413852600446,5440.0
TZ SOTER_2BP017,38.69,-5.22,1985,1985-01-01,1985-12-31,Landsat-5,,9152.006411837236,9721.362268803949,9623.40764488286,15232.729223181257,12680.371886559804,10080.475215782984,5615.22071516646
TZ SOTER_2KAP06,32.58,-3.5,1995,1995-01-01,1995-12-31,Landsat-5,,8722.04986008649,9532.723225642332,9624.272958534722,15023.692953446964,14022.988298142964,11098.516916815057,5440.0
