X_Centroid_S,Y_Centroid_S,SOC_10,Stock_C,Profondeur(cm),Depth,Num_Parc_1,Type_sol,Sand,Predicted_FF,FF_0-30,Type_champ,Site,Epaisseur_(cm),Superficie,Da,Parcage,Couverture_sol,Antecedent_cultural,Termitere,Date,Saison,profile_id,Longitude_x,Latitude_x,Longitude_Latitude,ProfileID,Longitude_y,Latitude_y,T_Year,Start_Date,End_Date,Satellite,error,VV,VH,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,SNDVI,SGDVI,SMSAVI2,SPSRINIR,SNDWI,Scigreen,SOC_30,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,LNDVI,LNDWI,LBSI,Lcigreen,X_Centroid_L,Y_Centroid_L
338102.4867,1613647.439,3.27,5.1,10,,673.0,3,87.4,6.8,,1,0,10,0.34,1.56,0.0,0.0,2.0,0.0,9/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.502949711934047,14.591206485297757,"(-16.502949711934047, 14.591206485297757)",IRD_488,-16.502949711934047,14.591206485297755,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2572.531746031746,2448.1111111111118,2453.3253968253966,3008.0238095238096,3153.1031746031745,3503.698412698413,3884.373015873016,3774.801587301587,4281.079365079365,1483.2063492063492,296.33333333333337,4235.476190476191,3437.0317460317465,0.11304695800317323,0.21217874873844209,0.20310917862207134,1.1971703361012456,-0.21217874873844209,0.10156801767107963,1.71,10176.442250740374,10961.99308983218,13291.237907206316,15944.005923000985,20701.06416584403,27244.80256663376,24053.82230997039,0.1298144124519255,-0.1364818043086309,0.15398081422814178,0.0960385367895335,338102.4867,1613647.439
338146.9125,1613652.547,2.78,4.33,10,,672.0,3,88.8,5.2,,1,0,10,0.42,1.56,0.0,1.0,2.0,0.0,9/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.502537706498387,14.59125530727721,"(-16.502537706498387, 14.59125530727721)",IRD_489,-16.502537706498387,14.59125530727721,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2537.0,2439.0,2497.0,3059.0,3224.0,3537.0,3913.0,3813.0,4357.0,1464.0,291.0,4394.0,3628.0,0.10972060535506403,0.20855784469096672,0.19772375700586053,1.1826923076923077,-0.20855784469096672,0.10115190784737221,1.89,10259.678817733991,11049.399014778324,13389.740886699508,16129.372413793102,20778.87290640394,27618.72512315271,24511.00197044335,0.12597457430647682,-0.14132627434468215,0.15771894973557243,0.09576203914523455,338146.9125,1613652.547
338127.6271,1613780.383,3.31,4.96,10,,670.0,3,88.9,5.1,,0,0,10,0.77,1.5,0.0,0.0,2.0,0.0,9/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.5027245369439,14.592409590858718,"(-16.5027245369439, 14.592409590858718)",IRD_490,-16.5027245369439,14.592409590858718,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2615.0,2566.047619047619,2614.2857142857147,3170.904761904761,3345.952380952381,3749.809523809524,4143.238095238095,4028.047619047619,4533.809523809523,1523.0,326.0,4455.095238095239,3665.857142857143,0.11906494331185766,0.21284115593344266,0.2127728338691668,1.2038568277236177,-0.21284115593344266,0.09621447209212336,2.44,10781.073219658976,11617.119358074222,14245.50852557673,17169.398194583748,21690.29187562688,28452.22367101304,26095.18054162488,0.11633890215992217,-0.13485425933799763,0.1560162357038328,0.10162885145805477,338127.6271,1613780.383
338155.8192,1613721.924,2.24,3.47,10,,669.0,3,89.3,5.0,,0,0,10,0.5,1.55,0.0,0.0,2.0,0.0,9/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.502459297521707,14.591882897792011,"(-16.502459297521707, 14.591882897792011)",IRD_491,-16.502459297521707,14.591882897792011,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2595.145299145299,2527.6752136752134,2550.1282051282046,3161.264957264957,3323.555555555556,3663.880341880341,4063.068376068376,3944.615384615384,4472.025641025641,1502.2051282051282,296.0,4482.205128205129,3695.213675213675,0.11023974365759423,0.21471012061035552,0.19856710524936716,1.1868660892464045,-0.21471012061035552,0.10700309622541844,1.95,10647.124260355027,11455.219921104535,14113.015779092702,17170.148915187376,21599.336291913216,28782.365877712036,26562.95857988165,0.11424416272400335,-0.14257218943526317,0.1632506864976134,0.10394913005153751,338155.8192,1613721.924
338075.9051,1613712.146,3.81,5.9,10,,671.0,3,90.4,5.1,,0,0,10,0.44,1.55,0.0,0.0,2.0,0.0,9/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.503200387675996,14.591789746074225,"(-16.503200387675996, 14.591789746074225)",IRD_492,-16.503200387675996,14.591789746074223,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2677.0,2552.0,2574.8,3111.4,3258.8,3673.400000000001,4089.0,3966.8,4483.599999999999,1554.0,325.0,4287.8,3518.2,0.12084993359893759,0.21279197749785983,0.215618492593876,1.2172578863385295,-0.21279197749785983,0.09436882276388446,2.45,10558.357354392892,11393.461994076995,13975.300098716683,16886.929911154984,21406.50148075024,28048.194471865743,25621.423494570583,0.11802472135079127,-0.13429853046673476,0.15610918109959207,0.10177233304470508,338075.9051,1613712.146
337910.246,1613731.992,3.28,4.89,10,,538.0,3,91.0,3.7,,1,0,10,0.68,1.49,0.0,1.0,2.0,0.0,9/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.50473910254205,14.591959218492386,"(-16.50473910254205, 14.591959218492386)",IRD_493,-16.50473910254205,14.591959218492386,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2794.0,2555.2000000000003,2664.0000000000005,3242.4,3375.0000000000005,3748.8,4122.000000000001,3943.0,4530.200000000001,1655.0,373.0,4305.4,3605.6,0.09750327052077824,0.19358256394732853,0.1776634416505658,1.1682962962962962,-0.19358256394732853,0.09792767167817953,2.65,10471.300613496933,11381.159509202456,13976.421267893662,16745.00511247444,21393.65541922291,28251.41206543968,25602.27198364008,0.12188813770438896,-0.13813571002467495,0.1571481114350574,0.10234658351301949,337910.246,1613731.992
338457.5671,1613172.24,4.77,7.68,10,,6.0,1,83.1,10.0,,1,0,10,0.1,1.61,0.0,0.0,2.0,0.0,9/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.49962510273528,14.586932619930888,"(-16.49962510273528, 14.586932619930888)",IRD_494,-16.49962510273528,14.586932619930888,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2630.095238095238,2671.4761904761904,2695.809523809524,3200.666666666667,3332.714285714286,3679.571428571429,4052.904761904762,3995.857142857143,4477.047619047618,1540.952380952381,432.6666666666666,4138.666666666667,3295.428571428572,0.1104964698564783,0.19427859811421458,0.19898378574225717,1.1989798105362426,-0.19427859811421458,0.08562014439616886,3.42,9835.109575518263,10719.070088845016,12726.32971372162,14869.831194471868,19345.10266535044,26779.50049358342,23826.670286278382,0.130798776031941,-0.16118074344435873,0.16154780084954704,0.08561422034939509,338457.5671,1613172.24
338487.2128,1613190.031,5.41,8.71,10,,4.0,1,85.4,8.0,,1,0,10,0.13,1.61,0.0,0.0,2.0,0.0,9/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.49935105244914,14.587095189289514,"(-16.49935105244914, 14.587095189289514)",IRD_495,-16.49935105244914,14.587095189289514,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2653.0,2653.626984126984,2689.301587301587,3216.015873015873,3364.0158730158723,3717.880952380952,4082.198412698413,3995.4682539682535,4505.47619047619,1588.0,463.0,4208.523809523809,3367.9603174603176,0.1080848778458521,0.19539441112882755,0.19506446410105127,1.1877079076878072,-0.19539441112882755,0.0891932210679103,3.89,9978.87462981244,10870.731490621914,12958.97433366239,15154.632773938794,19596.501480750245,27039.57354392892,24212.04837117473,0.1278193878293944,-0.1595990241297087,0.16139197710926917,0.08763191868329301,338487.2128,1613190.031
338534.4167,1613279.267,4.34,6.6,10,,2.0,1,88.0,5.7,,1,0,10,0.7,1.52,0.0,0.0,2.0,0.0,9/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.498918415541397,14.587904555585771,"(-16.498918415541397, 14.587904555585771)",IRD_496,-16.498918415541397,14.587904555585771,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2750.0000000000005,2603.2000000000003,2647.8,3195.0,3321.8000000000006,3679.8,4043.8,3914.0,4478.000000000001,1634.2000000000005,476.4,4278.2,3518.2,0.10113940075960051,0.19296534487488187,0.1836803855517246,1.1782768378589918,-0.19296534487488187,0.0936537276648182,3.12,10223.765054294176,11158.068114511352,13397.506416584403,15733.911154985191,20353.88153998025,27594.23593287265,25008.28134254689,0.12802030936182987,-0.15100393455471356,0.15788591874814956,0.0911987744060786,338534.4167,1613279.267
338452.4605,1613217.156,6.56,10.24,10,,5.0,1,82.5,11.4,,1,0,10,0.17,1.56,0.0,0.0,2.0,0.0,9/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.49967524517475,14.58733828602373,"(-16.49967524517475, 14.58733828602373)",IRD_497,-16.49967524517475,14.58733828602373,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2635.4761904761904,2571.438095238095,2613.609523809524,3133.0952380952376,3303.038095238095,3674.180952380953,4058.8952380952383,3944.542857142857,4452.733333333333,1528.8761904761905,416.1619047619048,4175.285714285715,3375.285714285714,0.11464949297048253,0.20294333769964243,0.2056932721125122,1.1942165798298248,-0.20294333769964243,0.09039714685351759,5.29,9889.006910167818,10724.84995064166,12708.046396841066,14841.262586377095,19440.69792694965,26935.41164856861,24149.70681145114,0.13416488647971503,-0.16160721091566904,0.1613951587315647,0.08463300553166365,338452.4605,1613217.156
337468.0835,1612268.978,6.31,9.85,10,,62.0,0,83.7,10.0,,0,0,10,0.84,1.56,0.0,1.0,2.0,0.0,10/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.508752786129282,14.578709428426412,"(-16.508752786129282, 14.578709428426412)",IRD_498,-16.508752786129282,14.578709428426412,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2858.0,2583.6509433962265,2610.2735849056603,3157.0,3296.6509433962265,3622.8113207547167,3978.943396226415,3811.169811320755,4346.3490566037735,1708.0,416.0,3833.2924528301887,3166.9056603773583,0.09387971720464756,0.18701344110902007,0.1716267598126251,1.1560732017914122,-0.18701344110902007,0.09479807174836546,5.45,9724.902463054186,10544.583251231526,12517.755665024632,14615.0118226601,19369.750738916257,26087.151724137933,23052.272906403938,0.13990796338921402,-0.1477751589141242,0.1527664204955248,0.08555820903326754,337468.0835,1612268.978
337792.9685,1612360.887,4.9,7.64,10,,426.0,3,89.6,5.0,,1,0,10,0.63,1.56,0.0,1.0,2.0,0.0,10/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.50574332758861,14.579559588800013,"(-16.50574332758861, 14.579559588800013)",IRD_502,-16.50574332758861,14.579559588800011,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2675.157480314961,2540.094488188977,2569.905511811023,3084.511811023622,3231.6141732283463,3591.850393700787,4008.409448818898,3811.448818897638,4379.511811023622,1557.7952755905512,348.0472440944882,4055.417322834645,3329.472440944882,0.10541490111180002,0.19455796414751647,0.19070434218429,1.179425703251587,-0.19455796414751647,0.09100960714986969,2.68,9953.496544916092,10837.459032576508,13099.892398815398,15548.71767028628,20290.212240868703,26930.11253701875,23845.40868706812,0.1323001156099423,-0.14061530341823086,0.15421408035305692,0.0945147742315339,337792.9685,1612360.887
337736.7514,1612339.227,4.43,6.91,10,,100.0,3,87.1,7.1,,1,0,10,0.23,1.56,0.0,0.0,2.0,0.0,10/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.50626372332986,14.57936045400971,"(-16.50626372332986, 14.57936045400971)",IRD_503,-16.50626372332986,14.57936045400971,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2695.196850393701,2573.6299212598424,2589.0,3117.5039370078744,3264.944881889764,3607.401574803149,3936.7874015748034,3847.047244094488,4357.818897637795,1573.1968503937007,368.8267716535433,4060.0,3306.905511811024,0.1047509434730208,0.19546892624954426,0.18961723876282122,1.1782885724759313,-0.19546892624954426,0.09261431216763306,2.46,10022.797830374751,10875.445759368837,13099.411242603552,15531.002958579882,20088.085798816563,27072.770216962523,24088.13017751479,0.1279393437399598,-0.14810342746554522,0.15822574524767652,0.09276240867888186,337736.7514,1612339.227
337468.6233,1612465.764,4.35,6.75,10,,132.0,3,81.7,11.1,,1,0,10,0.57,1.55,0.0,0.0,2.0,0.0,10/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.508759885051,14.580488092239303,"(-16.508759885051, 14.580488092239303)",IRD_504,-16.508759885051,14.580488092239303,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2854.0,2522.2380952380954,2604.1428571428573,3193.3809523809523,3364.285714285714,3723.952380952381,4132.333333333333,3935.8095238095248,4550.047619047619,1774.0,317.0,4265.142857142858,3513.666666666667,0.10413925310427298,0.20362023897072218,0.18861483191676598,1.1698796886058036,-0.20362023897072218,0.10163616650786866,3.63,10350.909180651528,11222.307996051331,13667.625863770976,16368.89634748272,20867.95360315893,28690.47976307996,26221.808489634743,0.12082271356572376,-0.15784450049323057,0.1681033754188265,0.09824525374359923,337468.6233,1612465.764
337526.6598,1612472.626,4.88,7.86,10,,131.0,3,87.4,7.2,,1,0,10,0.16,1.61,0.0,1.0,2.0,0.0,10/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.508221694156166,14.580553591280605,"(-16.508221694156166, 14.580553591280605)",IRD_505,-16.508221694156166,14.580553591280603,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2777.0,2447.8,2520.466666666667,3059.333333333333,3223.0666666666666,3620.133333333333,4021.533333333333,3817.1333333333337,4437.866666666667,1712.0,332.0,4097.533333333334,3349.2,0.11020194479723122,0.20459900698476813,0.19850510407104593,1.1843172134199313,-0.20459900698476813,0.0965745486696057,4.27,9969.180830039526,10795.82509881423,13003.38438735178,15282.527667984188,19999.584980237152,26790.01185770751,23904.199604743088,0.1336954325633548,-0.1451268516159466,0.15476117425851474,0.09275767288912512,337526.6598,1612472.626
337655.4191,1612457.064,4.2,6.47,10,,130.0,3,85.6,7.7,,1,0,10,0.3,1.54,0.0,0.0,2.0,0.0,10/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.50702577443019,14.58042064628442,"(-16.50702577443019, 14.58042064628442)",IRD_506,-16.50702577443019,14.58042064628442,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2744.0,2486.6415094339623,2516.584905660377,3061.792452830189,3227.3018867924525,3590.3773584905657,3963.603773584906,3815.679245283019,4400.603773584905,1624.0,313.0,4095.490566037736,3336.7735849056608,0.10961685130011573,0.20515479276541235,0.19755526615426788,1.1823124638257323,-0.20515479276541235,0.09773586692552796,3.35,9912.762626262624,10803.43333333333,12978.01515151515,15176.6202020202,19918.2404040404,26865.88282828283,23910.387878787875,0.13510867745693114,-0.14850427761019344,0.15558245548595592,0.09144025939241163,337655.4191,1612457.064
337743.4023,1612400.945,3.24,5.32,10,,477.0,3,84.4,9.5,,1,0,10,0.26,1.64,0.0,1.0,2.0,0.0,10/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.50620579049637,14.579918684803571,"(-16.50620579049637, 14.579918684803571)",IRD_507,-16.50620579049637,14.579918684803571,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2718.3619047619045,2538.057142857143,2570.5047619047623,3091.2476190476195,3252.2476190476195,3605.857142857143,3969.590476190476,3788.5333333333338,4378.057142857143,1586.657142857143,342.8285714285714,4064.733333333334,3364.361904761905,0.10135289467964785,0.19154289582581369,0.18403180621407955,1.1648969503874242,-0.19154289582581369,0.09197556199998655,2.82,9975.83794466403,10817.597826086958,13042.316205533596,15352.00395256917,19921.22233201581,27088.174901185765,24319.918972332016,0.129537863720832,-0.15245786993644148,0.1599005022432203,0.09324083802222889,337743.4023,1612400.945
337768.9071,1612499.18,3.29,5.13,10,,218.0,3,88.3,5.6,,1,0,10,0.87,1.56,0.0,0.0,2.0,0.0,10/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.505975124971183,14.580808099286356,"(-16.505975124971183, 14.580808099286356)",IRD_509,-16.505975124971183,14.580808099286356,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2741.2,2521.580952380952,2538.5714285714284,3060.4190476190474,3247.0952380952376,3620.266666666667,4030.5047619047614,3853.8380952380944,4437.552380952381,1635.0,321.19999999999993,4001.0571428571434,3227.2380952380945,0.1147511628835931,0.2057544438865737,0.2058564185203977,1.1868571177169338,-0.2057544438865737,0.0932038768893712,2.22,10234.90918065153,11142.9526159921,13595.663376110562,16185.416584402765,20766.85784797631,27596.34945705824,24770.63869693978,0.12398265963188183,-0.14121254543784134,0.1568464567076498,0.09914502738962613,337768.9071,1612499.18
337479.6778,1612516.225,3.51,5.51,10,,42.0,3,88.6,6.1,,1,0,10,0.3,1.57,0.0,0.0,2.0,0.0,10/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.508660397767613,14.580944841617164,"(-16.508660397767613, 14.580944841617164)",IRD_510,-16.508660397767613,14.580944841617164,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2768.0,2436.4,2475.457142857143,3017.504761904762,3177.7333333333336,3571.0761904761907,4022.4666666666662,3816.4666666666662,4417.466666666667,1668.0,293.0,4199.819047619048,3473.142857142858,0.11691033729254546,0.21313187578331702,0.20932428361675193,1.2010028112281288,-0.21313187578331702,0.09868038927736093,4.38,10234.579881656804,11088.349112426036,13476.336291913214,16064.752465483234,20708.979289940828,28119.3708086785,25630.3224852071,0.12629196447468452,-0.15176411866816714,0.16302393016296202,0.09721220280986581,337479.6778,1612516.225
337414.4644,1612545.416,3.82,5.96,10,,133.0,3,89.7,5.0,,1,0,10,0.26,1.56,0.0,0.0,2.0,0.0,10/9/2016,SH,"0       337666.904000
1       337666.904000
2       337665.277100
3       337665.277100
4       337901.175800
            ...      
3621    336184.773989
3622    336295.437751
3623    336295.437751
3624    337724.804001
3625    337724.804001
Name: X_Centroid, Length: 3626, dtype: float64_0       1.613466e+06
1       1.613466e+06
2       1.613491e+06
3       1.613491e+06
4       1.613567e+06
            ...     
3621    1.602435e+06
3622    1.602552e+06
3623    1.602552e+06
3624    1.603323e+06
3625    1.603323e+06
Name: Y_Centroid, Length: 3626, dtype: float64",-16.509267414713936,14.581204772711605,"(-16.509267414713936, 14.581204772711605)",IRD_512,-16.509267414713936,14.581204772711605,2016.0,2016-01-01,2016-12-31,Sentinel-2,,,,2801.0,2526.086614173229,2588.566929133858,3178.661417322835,3354.48031496063,3739.826771653543,4151.385826771653,3982.5590551181103,4564.03937007874,1693.0,291.0,4277.779527559055,3525.3622047244094,0.11225707138733881,0.21213900468884997,0.20183431759778614,1.1872357805637777,-0.21213900468884997,0.10231855802129333,2.89,10681.081773399012,11592.904433497535,14239.022660098522,17064.612807881775,21799.901477832515,28995.62463054187,26495.79014778325,0.12184093271149728,-0.141660569424106,0.15943293035776293,0.10243595907550317,337414.4644,1612545.416
