ProfileID,Longitude,Latitude,T_Year,Start_Date,End_Date,Satellite,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12
1491.0,-16.49961136324078,14.471260102223091,2020.0,2020-01-01,2020-12-31,Sentinel-2,979.0000000000001,1245.3904761904762,1832.6476190476192,2556.571428571429,2964.8476190476194,3209.1809523809525,3545.3047619047625,3794.5428571428574,3876.3238095238094,3891.6000000000004,5413.695238095238,4586.019047619048
1490.0,-16.4995961934313,14.469000470517894,2020.0,2020-01-01,2020-12-31,Sentinel-2,963.0,1287.6587301587301,1862.9126984126983,2608.4285714285716,2915.309523809524,3242.436507936508,3525.015873015873,3716.6507936507937,3880.253968253968,3859.0,5455.301587301587,4864.484126984126
1493.0,-16.499641710735514,14.475779364287014,2020.0,2020-01-01,2020-12-31,Sentinel-2,947.0,1215.1904761904761,1736.2619047619048,2376.0714285714284,2794.777777777778,3103.1825396825393,3327.1507936507937,3612.0158730158732,3761.9920634920636,3808.0,5002.97619047619,3809.301587301587
1494.0,-16.499656888421022,14.478038994645615,2020.0,2020-01-01,2020-12-31,Sentinel-2,1028.0,1246.6761904761904,1803.5904761904765,2547.3904761904764,2923.904761904762,3154.5809523809526,3395.3809523809523,3596.2285714285713,3796.6857142857148,3875.0,5572.771428571429,4812.304761904762
1495.0,-16.49967206873212,14.48029862455522,2020.0,2020-01-01,2020-12-31,Sentinel-2,859.0,1082.1320754716983,1564.066037735849,2173.481132075472,2593.7264150943392,2940.6415094339623,3133.1037735849063,3423.8962264150946,3632.6415094339623,3626.0,4714.830188679246,3545.311320754717
1497.0,-16.49970243723161,14.484817883027183,2020.0,2020-01-01,2020-12-31,Sentinel-2,1132.8,1319.4761904761904,1899.7809523809524,2638.8380952380953,3062.961904761905,3289.647619047619,3553.190476190476,3739.038095238095,3910.676190476191,3882.0000000000005,5270.038095238096,4198.1809523809525
1496.0,-16.49968725166894,14.482558254015762,2020.0,2020-01-01,2020-12-31,Sentinel-2,1201.0,1485.2619047619046,2152.2698412698414,2942.333333333333,3450.7539682539677,3730.5317460317456,3951.023809523809,4114.960317460318,4293.0952380952385,4367.0,5623.992063492064,4730.595238095238
1499.0,-16.49973281623498,14.489337139702396,2020.0,2020-01-01,2020-12-31,Sentinel-2,989.0,1179.5714285714287,1702.8095238095239,2392.674603174603,2794.404761904762,3132.1904761904757,3379.1507936507937,3631.3095238095234,3830.4761904761904,3850.0,5119.388888888889,4218.738095238095
1498.0,-16.499717625420246,14.48707751158942,2020.0,2020-01-01,2020-12-31,Sentinel-2,1053.0188679245282,1100.443396226415,1519.754716981132,1988.5283018867926,2356.3113207547176,2485.3396226415093,2775.5000000000005,2980.264150943396,3152.7264150943397,3602.83962264151,4906.047169811321,3967.45283018868
1500.0,-16.499748009675944,14.491596767366064,2020.0,2020-01-01,2020-12-31,Sentinel-2,968.0,1103.1333333333334,1548.704761904762,2110.3523809523813,2381.961904761905,2687.1238095238095,2845.533333333333,3039.780952380952,3268.3428571428576,3575.0,4826.92380952381,4263.971428571429
1502.0,-16.499778404437045,14.496116021345175,2020.0,2020-01-01,2020-12-31,Sentinel-2,846.0,1087.531746031746,1536.753968253968,2255.7301587301586,2608.2460317460323,2930.809523809524,3135.809523809524,3280.1031746031745,3338.0793650793653,3358.0,4749.626984126984,3852.1428571428573
1501.0,-16.499763205743257,14.493856394580346,2020.0,2020-01-01,2020-12-31,Sentinel-2,897.0,1150.8867924528304,1561.7358490566037,2109.7735849056603,2430.905660377359,2666.8867924528304,2881.490566037736,3076.8962264150946,3278.4528301886794,3402.0,4868.867924528303,4295.160377358491
1505.0,-16.49982401627853,14.502894898942364,2020.0,2020-01-01,2020-12-31,Sentinel-2,932.0,1111.420634920635,1538.031746031746,2025.1587301587301,2281.404761904762,2661.7301587301586,2798.269841269841,2999.1746031746034,3182.6984126984125,3392.0,4376.349206349207,3972.5555555555557
1504.0,-16.499808809704557,14.500635273526251,2020.0,2020-01-01,2020-12-31,Sentinel-2,840.367924528302,911.7169811320756,1279.5849056603774,1628.4811320754718,2007.5943396226414,2442.009433962264,2696.235849056604,2875.2735849056608,3020.716981132076,3184.584905660378,3774.867924528302,3221.4716981132074
1503.0,-16.499793605757436,14.4983756476605,2020.0,2020-01-01,2020-12-31,Sentinel-2,903.1999999999999,1080.504761904762,1549.2666666666669,2127.114285714286,2451.161904761905,2891.72380952381,3156.495238095238,3385.676190476191,3591.780952380953,3641.2000000000007,4831.780952380953,4125.971428571429
1506.0,-16.49983922547949,14.505154523908768,2020.0,2020-01-01,2020-12-31,Sentinel-2,1067.0,1288.2190476190478,1827.6857142857145,2447.6000000000004,2713.609523809524,2990.6000000000004,3237.695238095238,3434.6000000000004,3546.4380952380952,3782.0,4849.409523809524,4310.733333333334
1508.0,-16.499869651762857,14.509673772492206,2020.0,2020-01-01,2020-12-31,Sentinel-2,964.0,1198.7063492063492,1756.8492063492063,2447.3809523809523,2882.388888888889,3161.6825396825398,3462.4682539682535,3648.873015873016,3854.9365079365075,3896.0,5182.507936507936,4291.325396825397
1507.0,-16.499854437307558,14.507414148425408,2020.0,2020-01-01,2020-12-31,Sentinel-2,955.0,1160.1132075471698,1554.301886792453,1985.6792452830186,2257.735849056604,2547.179245283019,2776.4433962264156,2888.6509433962265,3047.594339622642,3147.0,3924.188679245283,3364.235849056604
1509.0,-16.49988486884552,14.51193339610911,2020.0,2020-01-01,2020-12-31,Sentinel-2,1031.6,1258.095238095238,1830.695238095238,2557.1333333333337,2980.819047619048,3242.6000000000004,3490.6952380952384,3652.409523809524,3921.019047619048,4003.0000000000005,5413.438095238095,4838.695238095239
1510.0,-16.499900088555666,14.51419301927606,2020.0,2020-01-01,2020-12-31,Sentinel-2,1024.7924528301887,1361.8773584905662,1967.8207547169814,2765.33962264151,3200.207547169812,3415.094339622642,3672.8867924528304,3874.9905660377362,4030.500000000001,4021.0283018867935,5633.896226415095,5033.254716981132
1515.0,-16.499976226523138,14.525491128359088,2020.0,2020-01-01,2020-12-31,Sentinel-2,858.2,1050.0285714285715,1517.3238095238096,2117.0,2592.0000000000005,3046.190476190476,3385.085714285715,3622.3142857142857,3801.5904761904767,3986.8000000000006,4468.066666666667,3188.419047619048
1513.0,-16.4999457634523,14.52097188607647,2020.0,2020-01-01,2020-12-31,Sentinel-2,932.0,1195.4811320754718,1722.3679245283022,2387.245283018868,2791.6981132075475,3175.1509433962265,3416.367924528302,3665.518867924528,3860.2264150943397,3860.0,5041.471698113208,4054.1603773584907
1514.0,-16.499960993673657,14.523231507442922,2020.0,2020-01-01,2020-12-31,Sentinel-2,843.0,880.5714285714286,1271.126984126984,1675.2142857142856,2106.2936507936506,2729.285714285714,3065.9523809523807,3294.5555555555557,3553.714285714286,3778.0,4056.0952380952385,2909.9920634920636
1516.0,-16.499991462000867,14.527750748824898,2020.0,2020-01-01,2020-12-31,Sentinel-2,948.4528301886793,1234.811320754717,1809.6603773584907,2586.1886792452833,2999.83962264151,3272.0849056603774,3603.83962264151,3775.433962264151,3912.5094339622647,3945.405660377359,5324.707547169812,4485.38679245283
1512.0,-16.49993053585893,14.518712264259804,2020.0,2020-01-01,2020-12-31,Sentinel-2,898.0,1156.6857142857143,1672.3142857142855,2262.8190476190475,2697.3428571428576,3072.9523809523816,3358.142857142858,3673.2190476190476,3855.4476190476194,3998.0,4915.447619047619,3815.809523809524
1511.0,-16.499915310893428,14.516452641992975,2020.0,2020-01-01,2020-12-31,Sentinel-2,1052.0,1440.7460317460316,2059.873015873016,2865.714285714286,3209.6666666666665,3471.1190476190473,3753.047619047619,3991.1111111111113,4123.8650793650795,4170.0,5515.555555555556,4825.444444444443
1517.0,-16.50000670010696,14.530010368840305,2020.0,2020-01-01,2020-12-31,Sentinel-2,931.0,1149.0714285714284,1662.2619047619048,2319.4047619047615,2666.0555555555557,3074.9761904761904,3365.84126984127,3596.968253968254,3700.801587301587,3754.0,5135.555555555556,4500.555555555556
1518.0,-16.50002194084156,14.53226998840523,2020.0,2020-01-01,2020-12-31,Sentinel-2,832.0,934.1904761904761,1377.0,1861.1142857142859,2365.6761904761906,2769.514285714286,3085.180952380953,3243.914285714285,3557.3619047619054,3620.0,4475.1809523809525,3409.5809523809526
1519.0,-16.500037184204782,14.534529607519614,2020.0,2020-01-01,2020-12-31,Sentinel-2,971.0,1261.632075471698,1823.7264150943395,2572.915094339623,2941.2924528301887,3190.6698113207553,3434.1886792452833,3627.669811320755,3775.7735849056608,3821.0,5456.632075471698,4837.641509433963
1520.0,-16.50005243019676,14.536789226183387,2020.0,2020-01-01,2020-12-31,Sentinel-2,1004.0,1220.4682539682537,1762.5238095238094,2557.047619047619,3047.0396825396824,3337.460317460317,3673.1031746031745,3881.984126984127,4049.3809523809523,4075.0,5416.730158730158,4322.6984126984125
1521.0,-16.500067678817615,14.539048844396492,2020.0,2020-01-01,2020-12-31,Sentinel-2,993.6,1318.5333333333335,1905.3904761904764,2657.2380952380954,3074.038095238095,3381.228571428572,3631.3904761904764,3856.7714285714287,4019.3904761904764,4007.2000000000003,5348.152380952381,4183.552380952381
1522.0,-16.500082930067475,14.54130846215886,2020.0,2020-01-01,2020-12-31,Sentinel-2,968.3490566037738,1299.0188679245284,1875.0943396226414,2589.0283018867926,3015.160377358491,3390.6981132075475,3625.509433962264,3880.481132075472,4033.028301886792,3890.311320754717,5187.735849056604,4030.349056603774
1524.0,-16.500113440454715,14.545827696331129,2020.0,2020-01-01,2020-12-31,Sentinel-2,966.0,1244.8190476190475,1803.4571428571428,2535.0285714285715,2880.819047619048,3075.609523809524,3299.9619047619053,3487.609523809524,3634.4095238095238,3701.0,5426.44761904762,4807.771428571429
1523.0,-16.500098183946463,14.543568079470427,2020.0,2020-01-01,2020-12-31,Sentinel-2,1046.0,1373.2777777777778,1984.6507936507935,2751.039682539683,3162.214285714286,3397.2936507936506,3651.690476190476,3863.29365079365,4036.8015873015875,4030.0,5677.325396825397,4874.603174603174
1525.0,-16.500128699592352,14.548087312740908,2020.0,2020-01-01,2020-12-31,Sentinel-2,1036.0,1355.6603773584907,1901.9622641509434,2601.2924528301887,2941.745283018868,3135.95283018868,3354.8113207547176,3617.1603773584907,3754.990566037736,3816.0,5256.301886792453,4303.009433962264
1531.0,-16.500220309642376,14.561645001726436,2020.0,2020-01-01,2020-12-31,Sentinel-2,1122.0,1268.3773584905662,1873.3113207547171,2576.22641509434,3044.311320754717,3422.9716981132074,3720.2735849056608,3863.4339622641514,4025.943396226416,4106.0,5663.7830188679245,5072.056603773585
1527.0,-16.50015922575629,14.552606544207412,2020.0,2020-01-01,2020-12-31,Sentinel-2,975.8000000000001,1212.5619047619048,1692.2761904761908,2304.152380952381,2652.3809523809523,2819.857142857143,2955.8666666666663,3254.161904761905,3412.342857142857,3594.8,5191.752380952382,4521.44761904762
1526.0,-16.500143961359502,14.550346928699687,2020.0,2020-01-01,2020-12-31,Sentinel-2,1020.0,1264.4682539682537,1703.968253968254,2291.6269841269846,2586.460317460317,2736.373015873016,3020.65873015873,3275.587301587301,3472.301587301587,3516.0,5310.285714285715,4376.555555555556
1528.0,-16.500174492782847,14.55486615926401,2020.0,2020-01-01,2020-12-31,Sentinel-2,900.188679245283,1019.3396226415094,1440.0754716981132,1887.7735849056605,2291.754716981132,2608.849056603774,2869.566037735849,3073.0094339622647,3301.679245283019,3446.6320754716985,4584.150943396227,3582.3490566037735
1529.0,-16.500189762439295,14.557125773869425,2020.0,2020-01-01,2020-12-31,Sentinel-2,930.0,1203.7619047619046,1724.5,2500.6269841269836,2886.4285714285716,3119.4285714285716,3455.531746031746,3736.928571428571,3817.015873015873,4010.0,5260.285714285714,4185.6984126984125
1530.0,-16.50020503472576,14.559385388023584,2020.0,2020-01-01,2020-12-31,Sentinel-2,952.0,1117.5142857142857,1641.5333333333335,2260.361904761905,2617.866666666667,2972.752380952381,3232.342857142857,3483.8,3603.8952380952383,3797.0,5219.085714285715,4528.257142857144
1532.0,-16.500235587189266,14.5639046149779,2020.0,2020-01-01,2020-12-31,Sentinel-2,1082.0,1465.6190476190475,2148.6111111111113,3002.2936507936506,3368.563492063492,3620.015873015873,3908.269841269841,4073.7619047619046,4127.380952380952,4131.0,5843.357142857143,5459.0
1533.0,-16.500250867366553,14.566164227777918,2020.0,2020-01-01,2020-12-31,Sentinel-2,954.8,1223.8476190476192,1738.5142857142857,2419.2761904761905,2780.809523809524,3140.095238095238,3386.6190476190477,3554.0000000000005,3693.5333333333338,3766.6000000000004,5149.17142857143,4618.361904761905
1534.0,-16.50026615017437,14.568423840126432,2020.0,2020-01-01,2020-12-31,Sentinel-2,1055.188679245283,1125.3301886792453,1625.5849056603774,2188.405660377359,2715.72641509434,3191.1415094339627,3517.981132075472,3638.669811320755,3840.0283018867926,4002.4056603773583,5194.650943396227,4500.075471698114
1536.0,-16.50029672368209,14.572943063468674,2020.0,2020-01-01,2020-12-31,Sentinel-2,1018.0,1249.2666666666669,1785.8476190476192,2524.6857142857143,2958.409523809524,3216.895238095238,3473.514285714286,3703.333333333334,3870.4285714285716,3948.0,5404.257142857143,4588.038095238096
1535.0,-16.500281435612838,14.570683452023369,2020.0,2020-01-01,2020-12-31,Sentinel-2,1145.0,1263.2857142857142,1808.8492063492063,2537.436507936508,2921.023809523809,3160.4206349206347,3446.5,3626.452380952381,3817.746031746032,4092.0,5696.444444444444,4984.0317460317465
1538.0,-16.50032730771345,14.5774622850041,2020.0,2020-01-01,2020-12-31,Sentinel-2,1003.0,1268.3174603174605,1850.7857142857142,2538.6825396825398,2860.1507936507937,3231.3095238095234,3468.65873015873,3695.785714285714,3835.626984126984,3875.0,5355.023809523809,4749.2380952380945
1537.0,-16.500312014382253,14.575202674462265,2020.0,2020-01-01,2020-12-31,Sentinel-2,1026.0,1220.4528301886794,1742.4056603773588,2383.2547169811323,2787.0754716981132,3146.5849056603774,3454.0094339622638,3641.38679245283,3747.528301886792,3849.0,5407.103773584906,4857.858490566038
1539.0,-16.50034260367581,14.5797218950941,2020.0,2020-01-01,2020-12-31,Sentinel-2,973.0,1210.047619047619,1736.4,2423.8095238095243,2757.276190476191,3073.257142857143,3337.6000000000004,3569.8285714285716,3736.1142857142863,3755.2000000000003,5205.219047619047,4527.809523809524
1540.0,-16.50035790226946,14.58198150473221,2020.0,2020-01-01,2020-12-31,Sentinel-2,1025.6320754716983,1112.9716981132076,1588.3301886792453,2123.4905660377362,2627.3679245283024,3079.4811320754716,3298.849056603774,3486.216981132076,3601.8962264150946,3788.962264150943,4987.028301886794,4400.622641509433
1541.0,-16.50037320349453,14.58424111391835,2020.0,2020-01-01,2020-12-31,Sentinel-2,1026.0,1334.952380952381,1841.9047619047622,2516.246031746032,2800.6825396825398,3186.3650793650795,3361.611111111111,3588.126984126984,3662.3333333333335,3714.0,5391.603174603174,4832.626984126984
1545.0,-16.50043443471151,14.593279546142044,2020.0,2020-01-01,2020-12-31,Sentinel-2,1072.8000000000002,1166.161904761905,1593.142857142857,2001.4095238095242,2328.32380952381,2910.7714285714287,3195.866666666667,3335.9619047619053,3425.5809523809526,3507.8000000000006,4300.828571428572,3814.552380952381
1543.0,-16.500403813839423,14.588760330934509,2020.0,2020-01-01,2020-12-31,Sentinel-2,1018.0,1276.5471698113208,1682.990566037736,2136.2641509433965,2411.009433962264,2689.5283018867926,2946.0377358490573,3181.8679245283024,3269.6132075471705,3421.0,4396.801886792453,3764.2735849056608
1542.0,-16.500388507351136,14.58650072265247,2020.0,2020-01-01,2020-12-31,Sentinel-2,993.0,1259.0285714285717,1741.3142857142857,2396.876190476191,2765.0285714285715,2979.1428571428573,3246.8476190476194,3461.7904761904765,3643.4666666666667,3732.0,5427.419047619048,4739.047619047619
1544.0,-16.500419122959503,14.591019938764385,2020.0,2020-01-01,2020-12-31,Sentinel-2,1008.0,1227.7380952380952,1730.4047619047617,2356.484126984127,2696.5396825396824,3058.904761904762,3315.2936507936506,3560.9682539682544,3753.4365079365075,3783.0,5077.761904761905,4398.912698412698
1546.0,-16.500449749095573,14.595539153067424,2020.0,2020-01-01,2020-12-31,Sentinel-2,1024.0754716981132,1229.0188679245284,1758.3584905660377,2356.6509433962265,2690.650943396227,3107.764150943396,3385.009433962264,3559.905660377359,3695.4056603773583,3873.047169811321,5135.641509433963,4535.971698113208
1547.0,-16.50046506611181,14.597798759540456,2020.0,2020-01-01,2020-12-31,Sentinel-2,1089.0,1370.8333333333333,1992.1904761904761,2755.6666666666665,3106.0079365079364,3450.4523809523807,3677.0476190476193,3906.3571428571427,4042.3968253968255,4108.0,5654.722222222222,5209.4047619047615
1549.0,-16.50049570804135,14.602317971129228,2020.0,2020-01-01,2020-12-31,Sentinel-2,1240.0,1569.679245283019,2262.688679245283,3126.0566037735853,3522.632075471699,3726.6320754716985,3938.443396226415,4169.084905660377,4300.6509433962265,4279.0,6130.283018867925,5762.5471698113215
1553.0,-16.5016764045117,14.610244877012583,2020.0,2020-01-01,2020-12-31,Sentinel-2,1108.0,1386.8285714285714,1962.742857142857,2700.6285714285714,3059.7714285714287,3291.342857142857,3547.914285714286,3751.2285714285717,3905.3142857142857,3949.0,5884.628571428571,5340.628571428571
1551.0,-16.500526360501134,14.606837180907837,2020.0,2020-01-01,2020-12-31,Sentinel-2,954.8,1176.5142857142857,1656.952380952381,2283.266666666667,2631.257142857143,2975.0666666666666,3205.0380952380956,3390.695238095238,3570.933333333334,3676.4000000000005,5016.885714285715,4448.038095238096
1548.0,-16.500480385760362,14.600058365561075,2020.0,2020-01-01,2020-12-31,Sentinel-2,946.0,1181.7142857142858,1662.8571428571431,2281.571428571429,2612.5809523809526,2932.838095238096,3209.12380952381,3391.7904761904765,3546.3809523809523,3599.0,4824.504761904762,4385.64761904762
1550.0,-16.500511032954893,14.604577576244836,2020.0,2020-01-01,2020-12-31,Sentinel-2,1082.0,1302.3095238095239,1914.6666666666667,2680.2301587301586,3038.7619047619046,3286.015873015873,3577.0396825396824,3757.3174603174602,3949.3253968253966,4001.0,5683.380952380952,5238.976190476191
1556.0,-16.497277196964728,14.469015239303015,2020.0,2020-01-01,2020-12-31,Sentinel-2,960.0,1312.0,1877.0,2692.0,3121.0,3318.0,3576.0,3754.0,3883.0,3975.0,5487.0,4766.0
1552.0,-16.500775831364095,14.608778555089607,2020.0,2020-01-01,2020-12-31,Sentinel-2,998.9047619047618,1262.6428571428573,1769.7539682539682,2456.3650793650795,2834.4841269841268,3193.626984126984,3457.8571428571427,3674.626984126984,3816.5476190476193,3778.222222222222,5450.920634920634,4783.15873015873
1554.0,-16.497225494859617,14.464939245277488,2020.0,2020-01-01,2020-12-31,Sentinel-2,1168.0,1367.0,1999.0,2768.0,3080.0,3348.0,3566.0,3708.0,3906.0,3895.0,5611.0,5044.0
1557.0,-16.497292343336788,14.471274873411968,2020.0,2020-01-01,2020-12-31,Sentinel-2,930.4000000000001,1210.8,1725.4,2389.6000000000004,2745.6,3088.4,3349.0,3576.8,3699.2,3666.8000000000006,5029.0,4182.599999999999
1555.0,-16.49726205321371,14.466755604745371,2020.0,2020-01-01,2020-12-31,Sentinel-2,1162.0,1297.2,1845.9999999999998,2609.4,2979.8,3199.6000000000004,3468.0,3597.2000000000003,3819.0,3962.0,5227.6,4430.2
1560.0,-16.497337798180418,14.478053773046035,2020.0,2020-01-01,2020-12-31,Sentinel-2,1045.0,1372.6,1992.2,2797.8,3192.0,3388.4,3621.2,3814.0000000000005,3975.2,4005.0,5941.6,5357.8
1558.0,-16.497307492330002,14.473534507072156,2020.0,2020-01-01,2020-12-31,Sentinel-2,1028.6,1239.8,1815.8000000000002,2565.2000000000003,2908.4,3142.8000000000006,3372.8,3595.0000000000005,3765.0,4022.2,5587.8,4967.6
1559.0,-16.497322643944504,14.475794140283538,2020.0,2020-01-01,2020-12-31,Sentinel-2,1048.0,1250.0,1812.0,2461.0,2854.0,3027.0,3277.0,3476.0,3544.0,3863.0,5265.0,4531.0
1561.0,-16.497352955037872,14.48031340535958,2020.0,2020-01-01,2020-12-31,Sentinel-2,1097.0,1373.2000000000003,1962.4,2730.8,3051.6,3348.2,3698.0000000000005,4015.6000000000004,4082.8,4228.0,5683.4,4521.2
1562.0,-16.497368114516988,14.482573037224116,2020.0,2020-01-01,2020-12-31,Sentinel-2,1170.0,1378.0,2066.0,2847.0,3354.0,3664.0,3902.0,4092.0,4290.0,4406.0,5922.0,5067.0
1565.0,-16.49741360868558,14.489351930122998,2020.0,2020-01-01,2020-12-31,Sentinel-2,1095.0,1084.0,1492.0,2018.0,2307.0,2473.0,2636.0,2768.0,2966.0,3353.0,4694.0,3825.0
1563.0,-16.497383276617896,14.484832668639577,2020.0,2020-01-01,2020-12-31,Sentinel-2,1194.4,1458.6000000000001,2104.0,2968.4,3375.8,3601.8,3877.0000000000005,4077.2000000000007,4222.2,4346.2,6103.999999999999,5431.0
1564.0,-16.497398441340717,14.487092299605887,2020.0,2020-01-01,2020-12-31,Sentinel-2,1162.8000000000002,1532.4,2215.0,3096.7999999999997,3522.6000000000004,3766.6000000000004,4047.8,4242.0,4347.4,4299.4,6116.400000000001,5437.000000000001
1566.0,-16.497428778652612,14.491611560190842,2020.0,2020-01-01,2020-12-31,Sentinel-2,966.0,1205.0,1755.0,2435.4,2901.2,3198.9999999999995,3443.6000000000004,3684.0000000000005,3935.9999999999995,3900.0,5159.200000000001,4329.200000000001
1568.0,-16.49745912645368,14.496130818978452,2020.0,2020-01-01,2020-12-31,Sentinel-2,947.0,1205.0,1755.0,2491.0,2999.0,3187.0,3490.0,3750.0,3972.0,4031.0,5214.0,4177.0
1567.0,-16.497443951241937,14.493871189809347,2020.0,2020-01-01,2020-12-31,Sentinel-2,820.0,1046.3999999999999,1437.8,1943.6,2255.6,2533.3999999999996,2763.8,3094.0,3180.4,3244.0,4327.0,3556.6000000000004
1570.0,-16.497489484744936,14.500650075968206,2020.0,2020-01-01,2020-12-31,Sentinel-2,922.0,1261.0,1770.4,2506.6000000000004,2907.0,3148.3999999999996,3376.2,3611.6,3812.8,3642.6,5370.6,4676.4
1569.0,-16.497474304287973,14.498390447698092,2020.0,2020-01-01,2020-12-31,Sentinel-2,906.8000000000001,1062.8,1568.0,2209.2000000000003,2716.2000000000003,3098.0,3389.0,3658.8,3873.2,3892.0,4822.8,3644.4
1571.0,-16.497504667824693,14.502909703788728,2020.0,2020-01-01,2020-12-31,Sentinel-2,935.0,979.0,1379.0,1724.0,2222.0,2708.0,2946.0,3272.0,3357.0,3241.0,4134.0,3578.0
1573.0,-16.49753504185311,14.507428958080732,2020.0,2020-01-01,2020-12-31,Sentinel-2,1044.0,1514.8000000000002,2007.3999999999999,2649.6,3075.2000000000003,3226.6,3372.0,3526.6000000000004,3674.6,3799.0,5215.6,4680.0
1574.0,-16.497550232802016,14.509688584552086,2020.0,2020-01-01,2020-12-31,Sentinel-2,863.0,1028.0,1513.0,2087.0,2510.0,2876.0,3022.0,3183.0,3337.0,3530.0,4557.0,3750.0
1572.0,-16.497519853527375,14.50516933115959,2020.0,2020-01-01,2020-12-31,Sentinel-2,1011.0,1089.4,1590.2,2148.2,2606.2000000000003,2947.3999999999996,3153.6,3359.4,3627.4000000000005,3846.0,4966.0,4419.000000000001
1576.0,-16.497580622569867,14.514207836145175,2020.0,2020-01-01,2020-12-31,Sentinel-2,971.2000000000002,1106.8000000000002,1628.0000000000002,2230.2,2747.4,3332.6000000000004,3573.8,3894.6000000000004,3954.2000000000003,4051.2000000000003,4985.0,4160.2
1575.0,-16.497565426374226,14.511948210573584,2020.0,2020-01-01,2020-12-31,Sentinel-2,961.1999999999999,1156.6000000000001,1673.6000000000001,2377.4,2705.4,3086.4,3386.8,3546.7999999999997,3739.3999999999996,3887.7999999999997,5152.2,4483.0
1577.0,-16.49759582138906,14.516467461266789,2020.0,2020-01-01,2020-12-31,Sentinel-2,1023.0,1270.0,1841.0,2596.0,2938.0,3256.0,3511.0,3744.0,3859.0,4012.0,5467.0,4846.0
1578.0,-16.497611022831933,14.518727085938355,2020.0,2020-01-01,2020-12-31,Sentinel-2,949.0,1167.4,1717.8,2394.2,2706.8,3032.0,3364.2000000000003,3559.6000000000004,3610.6000000000004,3934.0,5012.0,4188.599999999999
1579.0,-16.497626226898614,14.520986710159807,2020.0,2020-01-01,2020-12-31,Sentinel-2,1004.0,1379.4,1976.6000000000001,2745.4,3108.6,3312.7999999999997,3552.2,3768.3999999999996,3876.0,3888.0,5432.400000000001,4896.2
1580.0,-16.49764143358923,14.523246333931093,2020.0,2020-01-01,2020-12-31,Sentinel-2,965.0,1260.0,1849.0,2623.0,3014.0,3336.0,3561.0,3745.0,3912.0,3900.0,5389.0,4596.0
1582.0,-16.497671854842764,14.52776558012288,2020.0,2020-01-01,2020-12-31,Sentinel-2,1068.0,1305.0,1883.6,2647.4,3036.0,3269.7999999999997,3476.6,3675.2000000000007,3837.6,4019.2000000000003,5602.200000000001,5003.799999999999
1581.0,-16.4976566429039,14.525505957252136,2020.0,2020-01-01,2020-12-31,Sentinel-2,958.8,1210.8,1760.6,2482.6,2888.4,3158.8,3382.8,3578.9999999999995,3792.2000000000003,4003.7999999999997,5510.8,4830.200000000001
1583.0,-16.497687069405938,14.530025202543255,2020.0,2020-01-01,2020-12-31,Sentinel-2,960.0,1176.0,1636.0,2376.0,2865.0,3294.0,3702.0,3908.0,3968.0,3998.0,5024.0,3959.0
1585.0,-16.49771750640572,14.534544446032656,2020.0,2020-01-01,2020-12-31,Sentinel-2,1042.0,1302.0,1917.2,2771.4000000000005,3162.0,3422.9999999999995,3737.3999999999996,3971.2,4106.8,4079.0,5585.400000000001,4783.8
1587.0,-16.497747953904273,14.539063687719809,2020.0,2020-01-01,2020-12-31,Sentinel-2,917.0,1160.4,1735.6000000000004,2435.6,2815.8,3185.3999999999996,3417.2,3640.6,3755.6000000000004,3861.7999999999997,5005.6,3847.8000000000006
1584.0,-16.497702286593547,14.532284824513203,2020.0,2020-01-01,2020-12-31,Sentinel-2,940.0,1156.2,1676.8,2379.8,2687.6000000000004,3038.4,3272.0000000000005,3522.8,3651.4,3727.0,4868.8,4086.8000000000006
1586.0,-16.49773272884259,14.536804067101544,2020.0,2020-01-01,2020-12-31,Sentinel-2,905.0,900.0,1346.0,1811.0,2422.0,3103.0,3506.0,3593.0,3966.0,3938.0,4421.0,3384.0
1588.0,-16.4977631815909,14.541323307887389,2020.0,2020-01-01,2020-12-31,Sentinel-2,941.0,1153.3999999999999,1615.2000000000003,2259.2000000000003,2663.2,2876.3999999999996,3108.2000000000003,3334.2,3579.4000000000005,3779.4,4948.8,3808.3999999999996
1589.0,-16.497778411902605,14.543582927604213,2020.0,2020-01-01,2020-12-31,Sentinel-2,978.0,1240.0,1811.0,2541.0,2821.0,3015.0,3277.0,3473.0,3617.0,3673.0,5507.0,4952.0
1590.0,-16.4977936448395,14.545842546870215,2020.0,2020-01-01,2020-12-31,Sentinel-2,977.0,1306.0,1908.8000000000002,2598.7999999999997,2969.6,3248.8,3488.2,3679.7999999999997,3823.6000000000004,3758.0,5330.6,4512.8
1591.0,-16.49780888040172,14.548102165685345,2020.0,2020-01-01,2020-12-31,Sentinel-2,910.0,1113.2,1620.0,2273.8,2597.4,2800.8,3026.0,3225.0000000000005,3374.2000000000003,3566.0,5154.400000000001,4405.200000000001
1593.0,-16.497839359402647,14.552621401962686,2020.0,2020-01-01,2020-12-31,Sentinel-2,970.0000000000001,1257.0000000000002,1838.9999999999998,2581.2,3008.0,3272.7999999999997,3530.2,3747.2000000000003,3893.6000000000004,4001.0000000000005,5224.400000000001,4140.400000000001
1592.0,-16.497824118589396,14.550361784049525,2020.0,2020-01-01,2020-12-31,Sentinel-2,957.0,1304.0,1941.0,2724.0,3184.0,3438.0,3689.0,3940.0,4106.0,3922.0,5392.0,4294.0
