ProfileID,Longitude,Latitude,T_Year,Start_Date,End_Date,Satellite,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,QA_PIXEL
IRD_382,-16.51849977612107,14.621863217952274,2016,2016-01-01,2016-12-31,Landsat-8,9952.236453201971,10751.702463054187,12762.437438423645,15019.246305418717,19089.83743842364,26497.181280788172,23571.6157635468,21824.0
IRD_383,-16.51848756674198,14.622911619078003,2016,2016-01-01,2016-12-31,Landsat-8,9807.503944773178,10594.732741617358,12582.099605522682,14785.079881656804,18902.301775147927,26245.45660749507,23314.811637080864,21824.0
IRD_384,-16.506209034713134,14.583361627828964,2016,2016-01-01,2016-12-31,Landsat-8,10532.132149901383,11435.64990138067,14116.693293885599,17049.778106508875,21787.15187376726,28236.019723865873,25466.73175542406,21824.0
IRD_385,-16.507232396260818,14.5843046891499,2016,2016-01-01,2016-12-31,Landsat-8,10586.121421520236,11352.574531095755,13809.831194471866,16704.22013820336,21190.5064165844,27933.979269496547,25441.142152023687,21824.0
IRD_386,-16.506480047491472,14.58468769001702,2016,2016-01-01,2016-12-31,Landsat-8,10722.744827586208,11529.107389162562,14092.874876847287,17129.545812807883,21487.795073891622,28807.194088669956,26486.034482758616,21824.0
IRD_387,-16.506204249188873,14.584365300814754,2016,2016-01-01,2016-12-31,Landsat-8,10646.680830039526,11473.99604743083,14039.463438735176,17002.38735177866,21486.552371541504,28629.966403162056,26172.163043478256,21824.0
IRD_388,-16.504977169466557,14.58448973837427,2016,2016-01-01,2016-12-31,Landsat-8,10576.494082840238,11437.407297830376,14014.776134122287,16830.016765285996,21477.45562130177,28199.526627218933,25654.750493096646,21824.0
IRD_389,-16.507826936605365,14.583921520692027,2016,2016-01-01,2016-12-31,Landsat-8,10410.978303747534,11233.144970414201,13740.067061143984,16605.135108481263,21248.49013806706,27719.96153846154,24922.61637080868,21824.0
IRD_390,-16.507736256221946,14.580412311424103,2016,2016-01-01,2016-12-31,Landsat-8,9532.748995983937,10362.465863453817,12306.251004016065,14178.776104417671,19352.248995983937,24849.81124497992,21519.602409638555,21824.0
IRD_391,-16.50770482218457,14.585088160714822,2016,2016-01-01,2016-12-31,Landsat-8,10577.199211045365,11308.71301775148,13763.070019723866,16788.344181459568,21595.39644970414,28125.633136094675,25409.217948717953,21824.0
IRD_392,-16.507547804128322,14.582463600715624,2016,2016-01-01,2016-12-31,Landsat-8,10369.466929911156,11236.30602171767,13769.117472852911,16517.074037512342,21266.532082922015,27681.40572556762,24805.359328726558,21824.0
IRD_393,-16.50756230739923,14.579229467792619,2016,2016-01-01,2016-12-31,Landsat-8,9952.85950413223,10843.410123966944,13029.98450413223,15357.452479338843,19878.35847107438,26836.05061983471,24090.92561983471,21824.0
IRD_394,-16.499111970433937,14.583120541434369,2016,2016-01-01,2016-12-31,Landsat-8,10155.092702169624,11016.25147928994,13309.137080867853,15800.896449704142,20221.052268244577,27722.031558185405,25165.919132149902,21824.0
IRD_395,-16.498233579055803,14.582323401331731,2016,2016-01-01,2016-12-31,Landsat-8,9781.986193293887,10591.252465483234,12609.177514792898,14678.168639053254,18873.118343195263,26420.032544378693,23454.079881656806,21824.0
IRD_396,-16.498180363790514,14.582678896637448,2016,2016-01-01,2016-12-31,Landsat-8,9820.693498452012,10620.690402476781,12677.60681114551,14726.994840041281,18851.96181630547,26500.219814241485,23654.446852425182,21824.0
IRD_397,-16.498321163047336,14.581278311477586,2016,2016-01-01,2016-12-31,Landsat-8,9920.31952662722,10762.966469428007,13000.024654832347,15338.148915187377,19900.90828402367,26904.989151873764,24142.711045364897,21824.0
IRD_400,-16.49887169180277,14.582065877227025,2016,2016-01-01,2016-12-31,Landsat-8,9874.001014198782,10676.902636916837,12835.095334685599,14990.878296146044,19686.34279918864,26614.943204868156,23781.812373225155,21824.0
IRD_399,-16.49836801985026,14.583028183054571,2016,2016-01-01,2016-12-31,Landsat-8,9974.776900296147,10815.036525172753,12980.952615992102,15186.840078973348,19452.577492596247,27017.139190523198,24295.69595261599,21824.0
IRD_398,-16.498620134872716,14.583337230633083,2016,2016-01-01,2016-12-31,Landsat-8,10025.510869565218,10892.512845849802,13073.506916996048,15394.754940711462,19869.676877470352,27140.659090909092,24523.597826086956,21824.0
IRD_401,-16.513428262038676,14.58480534583905,2016,2016-01-01,2016-12-31,Landsat-8,10145.401185770752,10886.28656126482,13114.196640316204,15584.682806324108,20381.177865612648,26142.162055335968,23474.646245059288,21824.0
IRD_402,-16.512970604085922,14.587490072019737,2016,2016-01-01,2016-12-31,Landsat-8,9965.763313609466,10816.130177514793,12989.088757396448,15247.70315581854,19796.978303747535,26673.56114398422,24056.38954635108,21824.0
IRD_403,-16.51204300517725,14.587225593929729,2016,2016-01-01,2016-12-31,Landsat-8,9547.036489151875,10389.16765285996,12534.199211045365,14656.022682445759,19821.657790927024,24747.141025641027,21896.46449704142,21824.0
IRD_404,-16.511037997668076,14.587962016783997,2016,2016-01-01,2016-12-31,Landsat-8,9846.789940828403,10736.734714003946,12969.583826429982,15345.536489151873,20272.047337278105,26721.70414201183,23635.696252465485,21824.0
IRD_405,-16.510714827911297,14.587517537174614,2016,2016-01-01,2016-12-31,Landsat-8,9837.243830207304,10795.419545903258,13108.209279368211,15462.529121421521,20362.193484698913,26810.410661401776,23742.5853899309,21824.0
IRD_408,-16.521149954226793,14.605169274806952,2016,2016-01-01,2016-12-31,Landsat-8,10347.931885488646,11214.963474827246,13596.720631786773,16145.636722606123,20417.161895360317,28363.348469891414,26178.262586377095,21824.0
IRD_406,-16.511698124821134,14.586969037073104,2016,2016-01-01,2016-12-31,Landsat-8,10136.653504442253,11074.732477788746,13380.923988154,15750.586377097728,20745.838104639686,27144.178677196443,24324.162882527147,21824.0
IRD_407,-16.51121667970275,14.587518863902428,2016,2016-01-01,2016-12-31,Landsat-8,9819.848126232742,10738.285996055227,12973.459566074951,15248.889546351083,19998.64299802761,26483.38362919132,23803.33530571992,21824.0
IRD_410,-16.507844623502375,14.587710770042747,2016,2016-01-01,2016-12-31,Landsat-8,10505.184418145956,11447.225838264298,14059.099605522682,16783.587771203154,21468.047337278105,28121.04043392505,25580.55325443787,21824.0
IRD_409,-16.51864459479639,14.594239751659265,2016,2016-01-01,2016-12-31,Landsat-8,10205.422290388547,11047.014314928423,13407.487730061348,15962.04805725971,20568.021472392633,28288.516359918198,25724.484662576684,21824.0
IRD_411,-16.507174054545573,14.58734805097092,2016,2016-01-01,2016-12-31,Landsat-8,9862.15004935834,10691.805528134255,12905.690029615005,15271.193484698915,20173.146100691018,25527.92003948667,22984.129318854888,21824.0
IRD_412,-16.506699871815183,14.588254331148095,2016,2016-01-01,2016-12-31,Landsat-8,10329.272189349113,11251.815581854042,13702.361932938853,16237.095660749506,21325.92406311637,27443.371794871793,24369.05621301775,21824.0
IRD_413,-16.506088471136145,14.587788428870443,2016,2016-01-01,2016-12-31,Landsat-8,9959.235932872656,10830.421520236923,13226.426456071076,15962.461006910169,20584.035538005926,27256.765054294177,24791.569595261604,21824.0
IRD_417,-16.50512510424227,14.59127992266569,2016,2016-01-01,2016-12-31,Landsat-8,10304.948,11309.608,13901.797000000002,16724.106000000003,21434.064000000002,28549.697000000004,25773.657,21824.0
IRD_415,-16.50473908229135,14.5881364441943,2016,2016-01-01,2016-12-31,Landsat-8,9726.2895256917,10443.696640316206,12466.302371541502,14761.964426877468,19813.056324110676,25409.941699604744,22496.335968379444,21824.0
IRD_414,-16.504782339213673,14.587330744185177,2016,2016-01-01,2016-12-31,Landsat-8,10189.021739130436,10903.796442687748,13169.785573122532,15885.48023715415,20588.886363636364,27452.288537549408,24798.009881422928,21824.0
IRD_416,-16.50755515533441,14.591828211848899,2016,2016-01-01,2016-12-31,Landsat-8,10221.013820335636,11057.644619940771,13461.60217176703,16049.905231984209,20948.036525172753,27080.723593287268,24321.86574531096,21824.0
IRD_418,-16.50709589635771,14.591789851426219,2016,2016-01-01,2016-12-31,Landsat-8,10124.972386587771,10963.260355029586,13245.344181459568,15888.377712031557,20750.712031558185,27017.069033530574,24077.091715976334,21824.0
IRD_419,-16.50905531484667,14.59044246383533,2016,2016-01-01,2016-12-31,Landsat-8,9820.29713721619,10604.913129318857,12680.068114511354,14940.689042448173,20047.439289239883,25914.862783810462,22532.832181638696,21824.0
IRD_420,-16.508032629492146,14.591321875291653,2016,2016-01-01,2016-12-31,Landsat-8,9570.38560157791,10463.577909270218,12582.371794871795,14677.676528599604,19412.951676528603,24591.949704142015,21818.87968441815,21824.0
IRD_422,-16.495871652343343,14.586255186095867,2016,2016-01-01,2016-12-31,Landsat-8,10206.291000000001,11147.917999999998,13572.233,16059.436,20657.273,28095.609999999997,25392.749999999996,21824.0
IRD_421,-16.506795228342597,14.593327194856764,2016,2016-01-01,2016-12-31,Landsat-8,10455.250740375122,11259.566633761104,13756.862783810462,16641.521224086875,21352.251727541956,28233.50740375123,25973.54985192497,21824.0
IRD_423,-16.499718904483867,14.591451060925547,2016,2016-01-01,2016-12-31,Landsat-8,9750.96837944664,10549.844861660078,12606.044466403164,14752.561264822136,19867.136363636364,25672.36561264822,22541.075098814228,21824.0
IRD_424,-16.50016431249647,14.590899000548008,2016,2016-01-01,2016-12-31,Landsat-8,9844.919052319841,10675.906219151037,12806.53899308983,14998.898321816387,19949.727541954588,25746.58933859822,22828.520236920038,21824.0
IRD_425,-16.503293709781012,14.589007314643986,2016,2016-01-01,2016-12-31,Landsat-8,9944.408284023668,10818.88560157791,13030.70808678501,15489.651873767258,20086.832347140036,26380.34319526627,23608.295857988163,21824.0
IRD_426,-16.500114481074988,14.591351379459766,2016,2016-01-01,2016-12-31,Landsat-8,9748.204142011833,10607.528599605523,12722.890532544377,15019.492110453646,20114.188362919132,25952.59467455621,22602.170611439844,21824.0
IRD_428,-16.50549745600887,14.579009922986053,2016,2016-01-01,2016-12-31,Landsat-8,10003.240868706811,10858.921026653505,13153.494570582428,15622.606120434353,20265.972359328727,26603.384995064163,23624.798617966437,21824.0
IRD_427,-16.504909567006333,14.576427858068612,2016,2016-01-01,2016-12-31,Landsat-8,10081.215976331361,10934.246548323474,13263.894477317554,15920.856015779096,20668.944773175543,26942.279092702178,24005.898422090733,21824.0
IRD_431,-16.50550038926371,14.57993179982065,2016,2016-01-01,2016-12-31,Landsat-8,9966.883514313917,10814.80157946693,13140.36525172754,15524.402764067128,20425.432379072063,26957.276406712732,24072.43139190523,21824.0
IRD_430,-16.504782267721204,14.579716448170226,2016,2016-01-01,2016-12-31,Landsat-8,9657.873517786562,10474.54347826087,12559.691699604742,14656.930830039524,19454.7628458498,24853.541501976284,21971.558300395256,21824.0
IRD_433,-16.504176226983695,14.579293483165754,2016,2016-01-01,2016-12-31,Landsat-8,9614.641025641025,10439.85798816568,12505.526627218933,14625.401380670612,19310.890532544377,24282.930966469423,21546.85798816568,21824.0
IRD_432,-16.504709851673354,14.576245881982306,2016,2016-01-01,2016-12-31,Landsat-8,10127.7895256917,10990.53162055336,13350.598814229248,15925.794466403162,20712.371541501976,26908.947628458496,23993.6442687747,21824.0
IRD_434,-16.504694143610486,14.579842167144228,2016,2016-01-01,2016-12-31,Landsat-8,9741.016765285998,10559.39940828402,12690.033530571993,14862.221893491123,19627.75049309665,25199.436883629194,22314.378698224853,21824.0
IRD_429,-16.505284079149316,14.57927099186044,2016,2016-01-01,2016-12-31,Landsat-8,9798.267258382644,10636.887573964501,12817.052268244577,15128.076923076926,19985.115384615383,26066.623274161735,22938.041420118345,21824.0
IRD_435,-16.50446015999224,14.579882124982156,2016,2016-01-01,2016-12-31,Landsat-8,9606.47435897436,10378.05818540434,12317.547337278107,14181.29684418146,18825.55719921104,23559.52169625247,20569.03846153846,21824.0
IRD_436,-16.504320962864202,14.58042698629713,2016,2016-01-01,2016-12-31,Landsat-8,9774.533990147782,10587.197044334975,12579.501477832511,14710.458128078817,19498.58522167488,24870.737931034484,21908.671921182267,21824.0
IRD_437,-16.50388961060864,14.580662142162245,2016,2016-01-01,2016-12-31,Landsat-8,9842.182445759368,10689.278106508873,12739.323471400394,15013.655818540434,19677.209072978305,25404.603550295855,22224.745562130174,21824.0
IRD_438,-16.504596513558287,14.580931295316,2016,2016-01-01,2016-12-31,Landsat-8,10491.726554787761,11405.800592300102,13980.376110562685,16803.282329713722,21450.96643632774,28315.66436327739,25659.629812438303,21824.0
IRD_439,-16.504544345945337,14.581625179613066,2016,2016-01-01,2016-12-31,Landsat-8,10018.353405725567,10873.053307008884,13136.44718657453,15594.874629812437,20633.930898321818,26304.310957551825,23259.95952615992,21824.0
IRD_440,-16.504038443976796,14.581758415247451,2016,2016-01-01,2016-12-31,Landsat-8,10277.572727272729,11166.141414141413,13627.940404040406,16325.98484848485,21195.86868686869,27830.986868686872,25181.125252525253,21824.0
IRD_441,-16.504247558914262,14.582496868913235,2016,2016-01-01,2016-12-31,Landsat-8,10148.519249753206,10929.733464955576,13159.960513326752,15663.523198420533,20432.44718657453,27186.772951628827,24715.691016781835,21824.0
IRD_442,-16.504122130007318,14.583229892956366,2016,2016-01-01,2016-12-31,Landsat-8,10330.468379446644,11083.567193675892,13411.066205533596,16131.668972332018,20869.718379446644,27914.93972332016,25256.9347826087,21824.0
IRD_443,-16.503680945523456,14.573825327108187,2016,2016-01-01,2016-12-31,Landsat-8,10698.44817374136,11563.185587364263,14209.73543928924,17089.22408687068,21643.25666337611,28425.447186574533,25996.342546890424,21824.0
IRD_444,-16.503055945698314,14.577189295352282,2016,2016-01-01,2016-12-31,Landsat-8,10325.765306122448,11275.437755102039,13823.496938775512,16548.045918367345,21006.614285714284,27867.98469387755,25165.992857142857,21824.0
IRD_445,-16.503103114483086,14.577889283887599,2016,2016-01-01,2016-12-31,Landsat-8,10469.923076923078,11425.117357001971,14058.813609467454,16927.330374753452,21435.383629191318,27914.599605522682,25140.913214990134,21824.0
IRD_448,-16.50338537586194,14.579168901949764,2016,2016-01-01,2016-12-31,Landsat-8,10103.641304347826,11001.201581027666,13450.469367588932,16117.236166007906,20844.754940711464,27103.051383399208,24220.343873517784,21824.0
IRD_449,-16.50374583614609,14.579480880327104,2016,2016-01-01,2016-12-31,Landsat-8,9545.333333333332,10380.778106508877,12436.837278106506,14630.322485207098,19506.441814595662,24753.547337278105,21605.39250493097,21824.0
IRD_447,-16.502991867519246,14.578814282429743,2016,2016-01-01,2016-12-31,Landsat-8,10283.265285996054,11202.964497041421,13726.363905325443,16461.742603550298,21201.016765285993,27558.83727810651,24775.92603550296,21824.0
IRD_446,-16.503625769459827,14.578348772375652,2016,2016-01-01,2016-12-31,Landsat-8,10636.052319842054,11557.904244817371,14187.744323790721,17114.308983218165,21648.58045409674,28505.580454096737,25821.65449160908,21824.0
IRD_450,-16.50317499114073,14.579722247308219,2016,2016-01-01,2016-12-31,Landsat-8,9821.611660079054,10723.251976284586,12796.512845849806,15087.702569169962,19602.052371541507,25429.244071146248,22425.856719367595,21824.0
IRD_451,-16.50326338866644,14.580343811647767,2016,2016-01-01,2016-12-31,Landsat-8,10080.71828171828,10981.12987012987,13115.082917082918,15310.56143856144,19734.53646353646,25449.02697302697,22641.331668331666,21824.0
IRD_452,-16.503795582655115,14.582238448464091,2016,2016-01-01,2016-12-31,Landsat-8,10203.019980019979,11020.410589410589,13397.774225774223,15929.483516483517,20723.39260739261,27276.71928071928,24893.79420579421,21824.0
IRD_453,-16.501948826046952,14.57630672159537,2016,2016-01-01,2016-12-31,Landsat-8,9845.947680157946,10652.530108588351,12657.665350444226,14720.272458045409,19812.765054294177,24771.7245804541,21878.08687068114,21824.0
IRD_455,-16.502838369586136,14.57820431750252,2016,2016-01-01,2016-12-31,Landsat-8,10372.55522682446,11290.758382643,13860.461538461539,16653.5,21364.973372781067,27829.769230769234,24835.220907297826,21824.0
IRD_456,-16.502148330374887,14.579137050841767,2016,2016-01-01,2016-12-31,Landsat-8,10101.926035502958,10984.650887573964,13357.547337278109,15799.430966469426,20369.044378698225,27051.993096646947,24141.272189349114,21824.0
IRD_454,-16.502137701998446,14.577664965449008,2016,2016-01-01,2016-12-31,Landsat-8,10339.792899408285,11217.811637080871,13681.903353057201,16266.115384615387,21166.79881656805,27590.75443786983,25027.003944773176,21824.0
IRD_457,-16.5023358699723,14.57947770254765,2016,2016-01-01,2016-12-31,Landsat-8,10113.04837117473,10988.74432379072,13366.19151036525,15830.222112537018,20421.36426456071,27083.945705824284,24457.50345508391,21824.0
IRD_458,-16.50200861694391,14.579568341741243,2016,2016-01-01,2016-12-31,Landsat-8,10134.058763931105,10988.482269503547,13348.477203647417,15816.954407294834,20451.50861195542,27314.1914893617,24758.321175278626,21824.0
IRD_459,-16.50244566668591,14.580106749561349,2016,2016-01-01,2016-12-31,Landsat-8,9831.428003972193,10655.706057596823,12774.973187686197,15084.498510427013,19836.56703078451,25649.718967229393,22985.443892750744,21824.0
IRD_460,-16.502266359862556,14.580909501638741,2016,2016-01-01,2016-12-31,Landsat-8,10103.342546890424,10913.507403751235,13207.449160908194,15664.460019743337,20331.00691016782,26908.673247778876,24256.878578479766,21824.0
IRD_461,-16.502199051204943,14.581565466127811,2016,2016-01-01,2016-12-31,Landsat-8,10041.266272189348,10902.137080867848,13138.36587771203,15602.818540433927,19998.713017751477,26916.852071005913,24200.774161735702,21824.0
IRD_463,-16.50564652868636,14.584025367417546,2016,2016-01-01,2016-12-31,Landsat-8,10441.180473372782,11312.752465483236,13839.02564102564,16627.929980276134,21438.76627218935,28090.23767258383,25220.35798816568,21824.0
IRD_464,-16.50389239854073,14.583898066117207,2016,2016-01-01,2016-12-31,Landsat-8,10288.326592517697,11072.956521739132,13452.319514661272,16251.15470171891,20922.671385237612,27730.842264914056,25074.360970677455,21824.0
IRD_462,-16.505592574033713,14.584282598166016,2016,2016-01-01,2016-12-31,Landsat-8,10617.0,11495.711045364891,14123.45956607495,17042.241617356998,21679.057199211045,28615.732741617354,25863.199211045365,21824.0
IRD_466,-16.505531642800335,14.585890660687706,2016,2016-01-01,2016-12-31,Landsat-8,10421.805528134257,11123.919052319843,13486.378084896349,16511.882527147092,20891.973346495557,28178.485686080956,25952.461994077003,21824.0
IRD_465,-16.50304959369803,14.584088180838371,2016,2016-01-01,2016-12-31,Landsat-8,9915.768774703556,10728.093873517784,12865.41699604743,15220.242094861662,19759.240118577072,26637.91897233202,23641.67786561265,21824.0
IRD_467,-16.50501846858839,14.585903946841713,2016,2016-01-01,2016-12-31,Landsat-8,10606.699901283315,11375.933859822311,13883.024679170778,16940.08687068115,21349.57847976308,28821.011846001973,26575.836130306023,21824.0
IRD_468,-16.504521697989798,14.586059370002543,2016,2016-01-01,2016-12-31,Landsat-8,10559.118881118879,11356.526473526475,13857.839160839161,16666.48751248751,21188.17582417582,28307.44955044955,25870.777222777215,21824.0
IRD_469,-16.5038550536693,14.585496766922384,2016,2016-01-01,2016-12-31,Landsat-8,10397.177690029614,11236.269496544915,13707.337611056268,16433.27147087858,21064.07996051333,27868.03652517275,25366.37907206318,21824.0
IRD_470,-16.505355117093615,14.586745712888382,2016,2016-01-01,2016-12-31,Landsat-8,10306.551826258637,10989.950641658439,13232.369200394869,15999.108588351432,20441.70681145114,27442.82428430405,25116.69397828233,21824.0
IRD_472,-16.504258292643307,14.587124618570341,2016,2016-01-01,2016-12-31,Landsat-8,10231.01678183613,11030.851924975323,13372.557749259626,15993.175715695954,20845.55281342547,27317.471865745316,24430.119447186575,21824.0
IRD_471,-16.50436356776795,14.586563931800931,2016,2016-01-01,2016-12-31,Landsat-8,10315.291214215202,11110.090819348472,13514.846989141166,16143.71964461994,20899.56268509378,27485.821322803553,24857.570582428427,21824.0
IRD_473,-16.503854099454873,14.586346846513226,2016,2016-01-01,2016-12-31,Landsat-8,10347.624876604144,11227.056268509377,13707.147087857848,16258.129318854886,20947.491609081935,27537.076011846,24879.995064165847,21824.0
IRD_474,-16.502698195211902,14.58665196182792,2016,2016-01-01,2016-12-31,Landsat-8,10351.030938123751,11257.315369261478,13723.91017964072,16411.350299401198,20994.2125748503,28050.980039920163,25547.92814371258,21824.0
IRD_475,-16.50253294046753,14.587094227875795,2016,2016-01-01,2016-12-31,Landsat-8,10069.41188118812,10923.727722772279,13257.735643564354,15710.414851485146,20240.37623762376,27544.141584158417,24769.356435643564,21824.0
IRD_476,-16.505656974455057,14.587201727311484,2016,2016-01-01,2016-12-31,Landsat-8,10060.2258382643,10799.25147928994,12939.275147928993,15525.125246548323,19925.871794871793,26277.653846153848,23789.559171597633,21824.0
IRD_477,-16.505160192752584,14.587369914906047,2016,2016-01-01,2016-12-31,Landsat-8,10321.123274161737,11039.932938856015,13360.99013806706,16203.176528599608,20711.20315581854,27701.995069033535,25367.595660749506,21824.0
IRD_479,-16.503138851324348,14.58734669689905,2016,2016-01-01,2016-12-31,Landsat-8,10140.873642645607,10992.885488647582,13286.785784797632,15743.097729516287,20472.98321816387,27036.250740375126,24181.43830207305,21824.0
IRD_478,-16.50419078908987,14.587940842353218,2016,2016-01-01,2016-12-31,Landsat-8,9988.354043392503,10759.577909270218,12980.974358974358,15487.81656804734,20065.38264299803,26506.311637080868,23969.882642998033,21824.0
IRD_480,-16.502389254899626,14.587492019685381,2016,2016-01-01,2016-12-31,Landsat-8,9972.8157635468,10813.443349753694,13009.858128078817,15307.88669950739,19735.203940886702,26925.45024630542,23972.304433497535,21824.0
IRD_481,-16.505374918188558,14.588167941203016,2016,2016-01-01,2016-12-31,Landsat-8,10008.344861660078,10749.43280632411,12901.876482213436,15438.918972332016,20129.104743083,26635.386363636364,24070.941699604744,21824.0
IRD_482,-16.504282886849325,14.58865173017228,2016,2016-01-01,2016-12-31,Landsat-8,9671.34980237154,10440.307312252964,12516.76976284585,14784.477272727274,19390.105731225292,25331.607707509884,22893.452569169956,21824.0
IRD_483,-16.503433317745692,14.58824796892313,2016,2016-01-01,2016-12-31,Landsat-8,9991.020710059172,10840.91321499014,13076.945759368835,15625.495069033532,20427.6134122288,26777.061143984218,24176.305719921107,21824.0
IRD_484,-16.50519677173302,14.590073060154102,2016,2016-01-01,2016-12-31,Landsat-8,10379.608094768015,11273.199407699902,13783.274432379072,16488.78282329714,21089.956564659427,27973.423494570583,25597.287265547875,21824.0
IRD_485,-16.502433145507897,14.589939602983888,2016,2016-01-01,2016-12-31,Landsat-8,10262.232989690721,11021.835051546392,13310.411340206187,15769.46701030928,20547.592783505155,27105.64226804124,24649.68762886598,21824.0
IRD_486,-16.503528063451263,14.591333074304611,2016,2016-01-01,2016-12-31,Landsat-8,10507.011846001973,11393.57847976308,13943.678183613029,16742.34846989141,21471.862783810466,28200.086870681138,25536.566633761104,21824.0
IRD_488,-16.502949711934047,14.591206485297757,2016,2016-01-01,2016-12-31,Landsat-8,10176.442250740374,10961.99308983218,13291.237907206316,15944.005923000985,20701.06416584403,27244.802566633756,24053.82230997039,21824.0
IRD_487,-16.50360840849568,14.59086914604018,2016,2016-01-01,2016-12-31,Landsat-8,10512.271739130434,11385.446640316206,13933.992094861658,16671.649209486164,21302.817193675888,28121.546442687748,25675.45256916996,21824.0
IRD_489,-16.502537706498387,14.59125530727721,2016,2016-01-01,2016-12-31,Landsat-8,10259.678817733993,11049.399014778324,13389.740886699507,16129.372413793102,20778.87290640394,27618.72512315271,24511.00197044335,21824.0
IRD_491,-16.502459297521707,14.591882897792011,2016,2016-01-01,2016-12-31,Landsat-8,10647.124260355029,11455.219921104535,14113.015779092702,17170.148915187376,21599.336291913216,28782.365877712033,26562.958579881655,21824.0
IRD_492,-16.503200387675996,14.591789746074225,2016,2016-01-01,2016-12-31,Landsat-8,10558.357354392892,11393.461994076995,13975.300098716683,16886.929911154984,21406.50148075024,28048.194471865743,25621.423494570583,21824.0
IRD_490,-16.5027245369439,14.592409590858718,2016,2016-01-01,2016-12-31,Landsat-8,10781.073219658976,11617.119358074222,14245.50852557673,17169.398194583748,21690.291875626877,28452.22367101304,26095.18054162488,21824.0
IRD_493,-16.50473910254205,14.591959218492386,2016,2016-01-01,2016-12-31,Landsat-8,10471.300613496933,11381.159509202455,13976.421267893662,16745.00511247444,21393.65541922291,28251.412065439676,25602.271983640076,21824.0
IRD_494,-16.49962510273528,14.586932619930888,2016,2016-01-01,2016-12-31,Landsat-8,9835.109575518265,10719.070088845016,12726.32971372162,14869.831194471868,19345.10266535044,26779.50049358342,23826.670286278382,21824.0
IRD_495,-16.49935105244914,14.587095189289514,2016,2016-01-01,2016-12-31,Landsat-8,9978.874629812439,10870.731490621914,12958.97433366239,15154.632773938794,19596.501480750245,27039.573543928916,24212.04837117473,21824.0
IRD_497,-16.49967524517475,14.58733828602373,2016,2016-01-01,2016-12-31,Landsat-8,9889.006910167818,10724.84995064166,12708.046396841066,14841.262586377095,19440.697926949655,26935.41164856861,24149.70681145114,21824.0
IRD_496,-16.498918415541397,14.587904555585771,2016,2016-01-01,2016-12-31,Landsat-8,10223.765054294176,11158.068114511352,13397.506416584403,15733.911154985191,20353.881539980255,27594.235932872652,25008.28134254689,21824.0
IRD_498,-16.508752786129282,14.578709428426412,2016,2016-01-01,2016-12-31,Landsat-8,9724.902463054186,10544.583251231526,12517.755665024632,14615.011822660099,19369.750738916257,26087.151724137933,23052.272906403938,21824.0
IRD_499,-16.506756629235998,14.57832931027464,2016,2016-01-01,2016-12-31,Landsat-8,10058.81145113524,10884.700888450147,13226.601184600197,15655.028627838105,20395.009871668313,26812.052319842056,23760.282329713722,21824.0
IRD_500,-16.508002257696088,14.579872433367775,2016,2016-01-01,2016-12-31,Landsat-8,9750.211211211214,10536.16916916917,12493.36936936937,14479.233233233233,18896.402402402404,25633.692692692694,22710.91991991992,21824.0
IRD_501,-16.508405187307527,14.579233970767902,2016,2016-01-01,2016-12-31,Landsat-8,9915.539447731757,10734.48224852071,12770.829388560154,14889.554240631165,19182.285996055223,26705.474358974356,24077.650887573964,21824.0
IRD_502,-16.50574332758861,14.579559588800013,2016,2016-01-01,2016-12-31,Landsat-8,9953.496544916092,10837.459032576508,13099.892398815398,15548.71767028628,20290.212240868706,26930.11253701875,23845.408687068117,21824.0
IRD_503,-16.50626372332986,14.57936045400971,2016,2016-01-01,2016-12-31,Landsat-8,10022.797830374753,10875.445759368835,13099.411242603552,15531.002958579882,20088.085798816563,27072.770216962523,24088.13017751479,21824.0
IRD_504,-16.508759885051,14.580488092239303,2016,2016-01-01,2016-12-31,Landsat-8,10350.909180651528,11222.307996051333,13667.625863770976,16368.896347482721,20867.953603158934,28690.47976307996,26221.808489634746,21824.0
IRD_505,-16.508221694156166,14.580553591280605,2016,2016-01-01,2016-12-31,Landsat-8,9969.180830039526,10795.82509881423,13003.38438735178,15282.527667984188,19999.584980237152,26790.01185770751,23904.199604743088,21824.0
IRD_506,-16.50702577443019,14.58042064628442,2016,2016-01-01,2016-12-31,Landsat-8,9912.762626262625,10803.43333333333,12978.01515151515,15176.6202020202,19918.2404040404,26865.88282828283,23910.387878787875,21824.0
IRD_507,-16.50620579049637,14.579918684803571,2016,2016-01-01,2016-12-31,Landsat-8,9975.83794466403,10817.597826086958,13042.316205533596,15352.00395256917,19921.22233201581,27088.174901185765,24319.918972332016,21824.0
IRD_508,-16.506066220485106,14.58022585556511,2016,2016-01-01,2016-12-31,Landsat-8,10029.398815399802,10904.071076011845,13165.835143139191,15575.2467917078,20104.650542941756,27238.59328726555,24408.564659427444,21824.0
IRD_509,-16.505975124971183,14.580808099286356,2016,2016-01-01,2016-12-31,Landsat-8,10234.90918065153,11142.9526159921,13595.663376110562,16185.416584402763,20766.85784797631,27596.34945705824,24770.63869693978,21824.0
IRD_510,-16.508660397767613,14.580944841617164,2016,2016-01-01,2016-12-31,Landsat-8,10234.579881656804,11088.349112426036,13476.336291913214,16064.752465483234,20708.979289940828,28119.3708086785,25630.3224852071,21824.0
