ProfileID,Longitude,Latitude,T_Year,Start_Date,End_Date,Satellite,error,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,QA_PIXEL
1144445.0,-76.75,3.8497222222222223,1997.0,1997-01-01,1997-12-31,Landsat-5,,8084.49654832347,8396.348865877711,8148.781311637081,10654.077169625247,8325.587031558185,7692.147928994082,7156.469428007889
1144443.0,-74.235,-10.945833333333333,1997.0,1997-01-01,1997-12-31,Landsat-5,,43444.060374568755,26679.19393790044,27282.98817151306,31254.09857072449,28376.304829965495,24997.399704287825,5896.0
1144423.0,-64.25,9.989722222222222,1997.0,1997-01-01,1997-12-31,Landsat-5,,8195.556487419835,9044.952886038483,8580.448445979282,20344.983719782933,14703.94375925013,10706.857424765665,5440.0
1144446.0,-75.19972222222222,4.349722222222222,1997.0,1997-01-01,1997-12-31,Landsat-5,,9275.685326757093,10095.156103575833,10577.045376078917,17979.089272503083,16452.53144266338,12064.951664611594,5440.0
1144447.0,-66.3,-17.379722222222224,1997.0,1997-01-01,1997-12-31,Landsat-5,,9545.780287984113,10737.011171797418,11099.520605759679,14985.941410129097,14128.038480635552,12414.905908639521,5440.0
1144448.0,-70.62972222222223,10.63,1997.0,1997-01-01,1997-12-31,Landsat-5,,9282.469582704874,10561.757164404222,10865.607843137253,15376.398692810455,15790.210155857214,13273.002765208648,5440.0
1144451.0,-72.79,6.219722222222222,1997.0,1997-01-01,1997-12-31,Landsat-5,,7966.441133004926,8427.869704433497,8335.039901477832,15617.071674876846,12158.557881773399,9433.395073891626,5440.0
1144454.0,-59.9,-17.81972222222222,1997.0,1997-01-01,1997-12-31,Landsat-5,,8052.947994056465,8658.554482417037,8490.544328875681,14750.445022288262,13036.118623080738,9903.937097573058,5440.0
1144462.0,-63.52,-38.04972222222222,1997.0,1997-01-01,1997-12-31,Landsat-5,,9140.830211927057,10185.220798422868,10372.121488417937,16461.467471660915,14845.40044356826,12530.17151306062,5440.0
1144452.0,-59.47,2.7797222222222224,1997.0,1997-01-01,1997-12-31,Landsat-5,,10265.594527976338,11284.320926793198,11619.408676361842,15579.487059403498,15852.114616711855,11741.12620162682,7253.162435297019
1144463.0,-66.26972222222223,-27.899722222222223,1997.0,1997-01-01,1997-12-31,Landsat-5,,14355.328317710904,17056.696349284663,19030.2511100148,20318.22915638876,24147.7533300444,24232.563147508637,5440.0
1144464.0,-68.22,-37.54972222222222,1997.0,1997-01-01,1997-12-31,Landsat-5,,11371.521931986203,12723.683834401183,13648.774273040906,15470.166830951208,15838.689995071467,14771.081320847705,5440.0
1144453.0,-67.12972222222223,-14.949722222222222,1997.0,1997-01-01,1997-12-31,Landsat-5,,8485.468472906403,9067.712068965515,8632.772413793102,19780.561576354674,13224.407389162558,9516.463300492609,5440.0
1144472.0,-70.87,-39.22,1997.0,1997-01-01,1997-12-31,Landsat-5,get_landsat_data 1 : Aucune image trouvée pour  Landsat-5 1997-01-01-1997-12-31,,,,,,,
1144465.0,-67.12,-46.959722222222226,1997.0,1997-01-01,1997-12-31,Landsat-5,,10442.336450898349,11363.823775535318,12327.748215604232,14234.076544425301,17241.81417671671,15829.343342357864,5440.0
1144466.0,-59.47,-31.079722222222223,1997.0,1997-01-01,1997-12-31,Landsat-5,,8413.621708097466,9083.010583312824,8894.940438099926,17662.045532857494,14141.529411764708,10695.265567314795,5440.0
1144469.0,-63.52972222222222,-23.049722222222226,1997.0,1997-01-01,1997-12-31,Landsat-5,,8476.682926829271,9190.283321015027,9230.321754126639,13424.9830007391,12885.89159891599,10279.982754373,5440.0
1144467.0,-62.68,-38.40972222222222,1997.0,1997-01-01,1997-12-31,Landsat-5,,11453.813492063493,12428.94320436508,12497.302827380952,17527.522817460318,18498.094246031746,16708.346726190477,5896.0
1144468.0,-65.37,-27.28,1997.0,1997-01-01,1997-12-31,Landsat-5,,9746.961841457412,11048.95913343181,11891.803791235847,15711.792959133432,17930.71762678484,14191.313146233388,5440.0
1144471.0,-59.47972222222222,-38.34972222222222,1997.0,1997-01-01,1997-12-31,Landsat-5,,9404.411880700021,10772.373675129404,11231.245008627062,16681.344589598222,16847.254128666504,12953.772738476704,5440.0
1144476.0,25.201389,-25.119444,1997.0,1997-01-01,1997-12-31,Landsat-5,,9858.100869565216,10949.856397515527,12269.055403726707,14688.83155279503,18899.843726708077,15177.596770186336,5440.0
1144473.0,-64.69972222222222,-27.549722222222226,1997.0,1997-01-01,1997-12-31,Landsat-5,,8907.071956628879,9608.026367668803,9877.2456875308,12604.691966485954,14183.115574174468,11652.29719073435,5440.0
1144470.0,-60.33,-37.11972222222222,1997.0,1997-01-01,1997-12-31,Landsat-5,,8990.531511570654,10319.569423929099,10027.670359428852,19082.40669620876,14765.741014278681,10829.135401280157,5440.0
1144474.0,22.766667,-20.483889,1997.0,1997-01-01,1997-12-31,Landsat-5,,9689.841262016267,10138.62977569633,10548.066305151591,11905.582696573823,14578.734039930983,14084.424205077645,5440.0
1144475.0,25.141111,-20.996389,1997.0,1997-01-01,1997-12-31,Landsat-5,,11926.507458975635,13146.959224266535,14553.22575832919,17670.267031327694,21814.767279960222,18365.548483341623,5440.0
1144478.0,38.89167,-13.09417,1997.0,1997-01-01,1997-12-31,Landsat-5,,8441.082100591719,9282.876232741617,9601.200690335307,14634.758875739648,14890.594181459566,11391.07642998028,5440.0
1144477.0,33.23583,-19.32,1997.0,1997-01-01,1997-12-31,Landsat-5,,8399.015274698202,9175.024143877803,9479.647696476964,13737.471791081543,14744.301552106426,11449.215323971419,5440.0
1144479.0,16.2158,-24.897,1997.0,1997-01-01,1997-12-31,Landsat-5,,10096.079058240395,11980.612143742255,13920.077571251548,18862.039900867414,20375.017843866168,16937.685501858734,5440.0
1144480.0,21.255,-17.9739,1997.0,1997-01-01,1997-12-31,Landsat-5,,10010.341060419236,11628.75166461159,13358.843649815042,17034.936621454992,21274.2241676942,17842.671763255243,5440.0
1144484.0,37.56,-3.48,1997.0,1997-01-01,1997-12-31,Landsat-5,,65535.0,28661.182355840327,29737.358797437166,30715.692705766396,25711.387136520454,20541.921143420404,5896.0
1144483.0,35.67,-8.2,1997.0,1997-01-01,1997-12-31,Landsat-5,,16646.741196749572,17379.780349667566,17788.861117951245,19677.477961093326,20611.803989165226,18261.42009357301,5896.0
1144481.0,33.97,-6.12,1997.0,1997-01-01,1997-12-31,Landsat-5,,9388.811483489402,10015.41843272548,10381.904386397238,14190.337604731392,15878.247658945293,12561.15943814687,5440.0
1144488.0,12.190015,-5.628954,1997.0,1997-01-01,1997-12-31,Landsat-5,get_landsat_data 1 : Aucune image trouvée pour  Landsat-5 1997-01-01-1997-12-31,,,,,,,
1144482.0,35.33,-4.09,1997.0,1997-01-01,1997-12-31,Landsat-5,,9538.214733149587,10695.62490603859,11858.251816587323,15666.611125031322,18267.47105988474,15067.72062139815,5440.0
1144485.0,38.0,-5.22,1997.0,1997-01-01,1997-12-31,Landsat-5,,15334.90407124682,16148.664885496188,16521.77989821883,21501.109160305346,21317.01806615776,18912.457760814254,5896.0
1144486.0,38.72,-7.93,1997.0,1997-01-01,1997-12-31,Landsat-5,,9019.512092793682,9987.782082922013,10707.1581934847,15381.889684106614,17843.8956071076,13913.915350444224,5440.0
1144487.0,40.04,-10.25,1997.0,1997-01-01,1997-12-31,Landsat-5,,12505.891298989403,13813.039191520827,13527.779147153069,24606.771506038946,19327.02119792951,15169.90732068031,5671.528715799853
1144492.0,14.009423,-12.494107,1997.0,1997-01-01,1997-12-31,Landsat-5,,9152.133367011871,9886.637534730991,9772.12402121748,14548.454912856778,13686.871684768881,11001.005304369788,5440.0
1144489.0,13.01292,-14.912078,1997.0,1997-01-01,1997-12-31,Landsat-5,,9035.79754754755,10441.527027027027,11244.540290290292,16785.027777777785,17196.105605605608,14014.28178178178,5440.0
1144490.0,13.060702,-12.828979,1997.0,1997-01-01,1997-12-31,Landsat-5,,11490.452216748768,13750.38842364532,15171.47068965517,17839.437192118225,24441.26059113301,20550.34261083744,5440.0
1144491.0,13.924879,-11.132156,1997.0,1997-01-01,1997-12-31,Landsat-5,,10092.023209383578,11554.641876715748,12687.78287996007,16326.972548040929,20550.258547541805,18714.112553032195,5440.0
