ProfileID,Longitude,Latitude,T_Year,Start_Date,End_Date,Satellite,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,QA_PIXEL
IRD_968,-16.432538535225106,14.484137079432916,2016,2016-01-01,2016-12-31,Landsat-8,10404.043863972396,11309.11113849187,13901.92459339576,16718.317890586495,21453.569738787577,27829.401922129124,24271.27451946772,21824.0
IRD_970,-16.435958216813514,14.486216862755152,2016,2016-01-01,2016-12-31,Landsat-8,10479.396649421042,11316.060852426706,13957.427691549643,16784.017984725306,21614.507514166056,27579.616654348363,23799.398373983742,21824.0
IRD_969,-16.43113472965139,14.486014591341638,2016,2016-01-01,2016-12-31,Landsat-8,10285.068401486991,11116.053035935562,13648.588351920691,16335.342750929367,20910.962081784386,27339.520446096652,23881.687484510534,21824.0
IRD_971,-16.43683588408362,14.48635918017689,2016,2016-01-01,2016-12-31,Landsat-8,10545.492586076905,11438.875848203063,14168.078160341793,17016.98994722292,21884.27293289771,28010.47725559186,24604.32068358884,21824.0
IRD_972,-16.448872471797927,14.494888196525629,2016,2016-01-01,2016-12-31,Landsat-8,10431.162830982428,11302.531304132639,13946.715169512494,16652.965850037115,21847.602326156888,27260.453600593908,23895.08290027221,21824.0
IRD_973,-16.43869386620586,14.483789056387085,2016,2016-01-01,2016-12-31,Landsat-8,10964.520206998519,11824.025381961561,14719.74519467718,17895.22893050764,22601.502217841302,29230.5219319862,26164.457614588468,21824.0
IRD_974,-16.438698967289458,14.484267158495442,2016,2016-01-01,2016-12-31,Landsat-8,10898.000246366099,11764.532397142151,14606.17861542252,17769.07859078591,22604.224685883222,29270.29465385563,26092.732692781472,21824.0
IRD_975,-16.43865384574631,14.48332921005146,2016,2016-01-01,2016-12-31,Landsat-8,10905.507195152737,11767.451653622824,14645.609189598585,17808.09795506185,22531.897753092657,29137.970209543044,26027.233021964148,21824.0
IRD_976,-16.43825087487307,14.483143074563758,2016,2016-01-01,2016-12-31,Landsat-8,10669.748706577977,11514.095343680712,14267.978812515403,17258.27174180833,22059.912786400593,28555.845035723098,25379.15471791082,21824.0
IRD_978,-16.437462648725063,14.482334067062245,2016,2016-01-01,2016-12-31,Landsat-8,10510.16412025629,11314.107934943326,13967.053474618042,16868.93494332184,21701.521192705775,27998.486200098578,24689.480532281927,21824.0
IRD_977,-16.4379245653389,14.48281577545448,2016,2016-01-01,2016-12-31,Landsat-8,10470.69238353463,11283.445895982251,13895.719743652946,16752.182893763864,21617.6014296278,27931.901651466604,24630.01848656643,21824.0
IRD_979,-16.436826119442095,14.482287935710604,2016,2016-01-01,2016-12-31,Landsat-8,10494.838401608446,11306.530535310381,13989.494093993464,16840.1927620005,21646.90525257602,27766.16938929379,24360.514953505903,21824.0
IRD_981,-16.436790002896696,14.483907082350912,2016,2016-01-01,2016-12-31,Landsat-8,10595.346893491125,11427.652120315583,14195.881656804737,17161.990384615383,21995.149901380668,28223.780078895466,24728.11661735701,21824.0
IRD_980,-16.436272645286632,14.4833111847222,2016,2016-01-01,2016-12-31,Landsat-8,10514.247038064028,11312.417695991933,14018.608520292413,16909.25762540963,21657.52508192589,27762.807159062264,24132.22888832871,21824.0
IRD_984,-16.436551129524997,14.482808805726936,2016,2016-01-01,2016-12-31,Landsat-8,10494.068786982245,11295.174063116372,13982.952662721895,16843.078648915187,21588.225345167655,27715.681706114396,24200.561143984218,21824.0
IRD_983,-16.437535537889996,14.483291325771217,2016,2016-01-01,2016-12-31,Landsat-8,10372.712983493468,11191.197092880018,13798.521803399846,16568.495195861047,21342.143138704105,27730.089923626507,24507.497413155943,21824.0
IRD_982,-16.43726189005483,14.483560240777,2016,2016-01-01,2016-12-31,Landsat-8,10479.18580581567,11300.194677180876,13999.386397240016,16860.541399704285,21624.319122720546,27948.194184327254,24685.619270576633,21824.0
IRD_985,-16.437280493773223,14.482859034322225,2016,2016-01-01,2016-12-31,Landsat-8,10384.349813664592,11186.336149068318,13818.277515527949,16608.6501863354,21393.116521739124,27596.45565217391,24303.839006211176,21824.0
IRD_986,-16.439548281449014,14.484297807883884,2016,2016-01-01,2016-12-31,Landsat-8,10601.524889107937,11482.453425332676,14220.881468703796,17145.308033514048,21955.412764908822,28375.08501724988,25016.894282897974,21824.0
IRD_987,-16.43917709616612,14.483086362071287,2016,2016-01-01,2016-12-31,Landsat-8,10453.78111695467,11312.192837465564,13922.090408214373,16809.142248935634,21792.482844978716,27869.87628349612,24283.826195842725,21824.0
IRD_988,-16.440021727417324,14.482883260122835,2016,2016-01-01,2016-12-31,Landsat-8,10189.912021994502,11038.747313171709,13497.882779305179,16181.042239440141,21123.235941014747,27256.535866033497,23785.70332416896,21824.0
IRD_989,-16.440192198314413,14.483857211030953,2016,2016-01-01,2016-12-31,Landsat-8,10393.06707920792,11252.840841584157,13863.687376237622,16650.356930693066,21459.655693069308,27565.380445544557,24062.45594059406,21824.0
IRD_991,-16.439498100504306,14.48530902295967,2016,2016-01-01,2016-12-31,Landsat-8,10405.89972899729,11283.77679231338,13883.097314609513,16571.965016013797,21518.353535353534,27891.597930524764,24685.010347376203,21824.0
IRD_992,-16.439419337484523,14.484878746173637,2016,2016-01-01,2016-12-31,Landsat-8,10531.359950556242,11413.001483312733,14100.31891223733,16946.287268232383,21875.241285537693,28328.745117428924,25047.6566131026,21824.0
IRD_994,-16.44105140866432,14.48333735769698,2016,2016-01-01,2016-12-31,Landsat-8,10101.918145956608,10980.248027613408,13488.532544378699,16062.875493096648,21127.570512820515,26562.65902366863,22889.262573964497,21824.0
IRD_993,-16.440505286834565,14.484747272416316,2016,2016-01-01,2016-12-31,Landsat-8,10680.971865745316,11556.805528134259,14365.487166831199,17195.993830207317,21938.870434353412,28470.959526159924,25386.711747285295,21824.0
IRD_990,-16.440310097545215,14.485698208256293,2016,2016-01-01,2016-12-31,Landsat-8,10330.18900936422,11178.89674716609,13647.760473139479,16133.124445539674,20960.039428289798,27144.003696402164,24088.80556924593,21824.0
IRD_995,-16.441110347856704,14.484083572842257,2016,2016-01-01,2016-12-31,Landsat-8,10400.246673238047,11247.582060128143,13873.31320847708,16531.6293740759,21364.337604731398,27426.067767373093,24087.47116806308,21824.0
IRD_997,-16.435429862301113,14.480853412622334,2016,2016-01-01,2016-12-31,Landsat-8,10153.758994578611,10965.288319369145,13408.482503696396,15991.389847215374,20793.18358797437,26996.16904879251,23419.161409561355,21824.0
IRD_996,-16.438305747307055,14.482410470448686,2016,2016-01-01,2016-12-31,Landsat-8,10303.604484967964,11086.552735337606,13520.159684573682,16260.51651059635,21228.98053228191,27241.34746180384,23670.857072449482,21824.0
IRD_998,-16.43523726988225,14.480583369120623,2016,2016-01-01,2016-12-31,Landsat-8,10151.881744271988,10977.118748460209,13402.517122443951,15988.615176151761,20810.67430401577,27020.655580192164,23338.129834934716,21824.0
IRD_999,-16.43479223653018,14.48029761031895,2016,2016-01-01,2016-12-31,Landsat-8,10288.888503468781,11123.256194251735,13531.833746283446,16181.382061446977,21056.72695738354,27495.972249752227,23858.82631318137,21824.0
IRD_1002,-16.438046562095877,14.482533008546191,2016,2016-01-01,2016-12-31,Landsat-8,10399.205476073013,11187.78317710903,13709.627281697089,16518.14430192403,21433.680315737543,27555.2466699556,24132.198569314256,21824.0
IRD_1001,-16.438294249784118,14.481786506822433,2016,2016-01-01,2016-12-31,Landsat-8,10244.270150357412,11017.904116342128,13433.58097116096,16157.679812669468,21011.094897707673,27015.74808972148,23486.723194478694,21824.0
IRD_1000,-16.43518033343953,14.480296796432635,2016,2016-01-01,2016-12-31,Landsat-8,10135.635955056177,10976.624469413231,13357.23345817728,15921.117353308362,20789.35855181023,26943.823720349563,23173.488639200994,21824.0
IRD_1003,-16.437280182671653,14.481595022790861,2016,2016-01-01,2016-12-31,Landsat-8,10409.150320354853,11184.831197634303,13774.32084770823,16520.03376047314,21210.70847708231,27782.30680137999,24560.21858058156,21824.0
IRD_1004,-16.437852294179155,14.48134895960382,2016,2016-01-01,2016-12-31,Landsat-8,10170.57698940626,10941.907859078592,13347.08351810791,15915.225917713722,20591.910815471787,26755.336289726532,23262.19315102242,21824.0
IRD_1005,-16.436479317736683,14.48147178778039,2016,2016-01-01,2016-12-31,Landsat-8,10344.985203452527,11140.41035758323,13700.845129469788,16420.62934648582,21174.0150431566,27774.108508014804,24514.079408138106,21824.0
IRD_1007,-16.434351309301586,14.480677820206262,2016,2016-01-01,2016-12-31,Landsat-8,10332.072961373387,11160.416309012877,13656.367079020447,16362.347134561982,21224.370865942943,27549.88210047967,23892.48750315576,21824.0
IRD_1006,-16.43446926623246,14.481275075678976,2016,2016-01-01,2016-12-31,Landsat-8,10339.100295712176,11175.682355840318,13722.142927550518,16459.52119270577,21422.867175948748,27418.214391325782,23598.342533267623,21824.0
IRD_1008,-16.435864070559948,14.481110093985555,2016,2016-01-01,2016-12-31,Landsat-8,10139.715367146102,10944.891496341157,13387.63941458491,15973.607872823619,20766.925561443357,27050.871814282113,23577.68559172344,21824.0
IRD_1009,-16.448395393556627,14.484401617578683,2016,2016-01-01,2016-12-31,Landsat-8,10362.456966707767,11210.674969173855,13864.313933415535,16604.55166461159,21310.368680641175,27130.940813810113,23623.56424167694,21824.0
IRD_1010,-16.448129773316168,14.484001349179858,2016,2016-01-01,2016-12-31,Landsat-8,10420.743899433075,11269.872812422971,13926.08947498151,16646.686960808478,21418.71974365294,27307.845945279758,23908.41089474981,21824.0
IRD_1011,-16.44738660943984,14.483888842946222,2016,2016-01-01,2016-12-31,Landsat-8,10491.365817091455,11339.436531734134,14038.74587706147,16804.330334832586,21553.541479260377,27411.92803598201,24044.273863068473,21824.0
IRD_1012,-16.44654422050083,14.48388846021093,2016,2016-01-01,2016-12-31,Landsat-8,10396.89016762572,11245.040030022517,13866.555666750064,16697.343007255437,21472.586189642232,27437.830122591946,24105.696272204154,21824.0
IRD_1013,-16.447756149619906,14.485829790503255,2016,2016-01-01,2016-12-31,Landsat-8,10338.49765952205,11212.530426213356,13862.951219512197,16631.769647696477,21470.158906134515,27207.730475486584,23807.59793052476,21824.0
IRD_1015,-16.44785170756791,14.48509923228172,2016,2016-01-01,2016-12-31,Landsat-8,10427.529192546584,11308.047204968943,14041.847701863353,16827.88869565217,21457.85888198758,27202.197267080744,23871.288944099375,21824.0
IRD_1016,-16.448498922048856,14.484663655472868,2016,2016-01-01,2016-12-31,Landsat-8,10416.808969276512,11275.189791873143,13945.789643211101,16749.619920713576,21434.3907333994,27252.268830525267,23773.448711595644,21824.0
IRD_1014,-16.448818866548592,14.484847726086791,2016,2016-01-01,2016-12-31,Landsat-8,10441.977087952699,11297.913032766694,13942.190687361415,16801.194382852922,21506.545700911553,27372.603596945057,23872.096575511205,21824.0
IRD_1019,-16.449624208454143,14.485884198524783,2016,2016-01-01,2016-12-31,Landsat-8,10392.55147783251,11246.683497536947,13841.834975369458,16667.219704433493,21405.412561576348,27413.359113300485,23946.749014778317,21824.0
IRD_1017,-16.448955559298692,14.48534252359605,2016,2016-01-01,2016-12-31,Landsat-8,10480.483362090212,11334.202366280499,13981.849149617943,16891.98200640867,21611.081340892277,27519.724919891538,24177.70322898693,21824.0
IRD_1018,-16.44850905000202,14.485584296237654,2016,2016-01-01,2016-12-31,Landsat-8,10456.324464153735,11314.0128110372,13989.253017984725,16805.72751909337,21568.572308450362,27428.647203744764,24106.207686622314,21824.0
IRD_1021,-16.451247206318648,14.48282188562567,2016,2016-01-01,2016-12-31,Landsat-8,10445.048534121703,11258.287755604828,13832.899728997292,16760.008376447404,21296.64843557527,27514.360679970436,24296.968711505302,21824.0
IRD_1020,-16.44955752114532,14.485392594532449,2016,2016-01-01,2016-12-31,Landsat-8,10486.093896713614,11335.021497405489,13969.80281690141,16919.82851494935,21642.744502100326,27615.396590066717,24296.9414381023,21824.0
IRD_1022,-16.44994538604836,14.484145339992015,2016,2016-01-01,2016-12-31,Landsat-8,10476.223520636499,11316.453505718551,13907.113873694678,16778.723272003983,21487.22799602188,27664.685231228243,24485.021631029344,21824.0
IRD_1024,-16.449849968938583,14.484740428914073,2016,2016-01-01,2016-12-31,Landsat-8,10464.684249445403,11301.607838304168,13903.709391175747,16815.444170569383,21536.569139758445,27506.555089967962,24166.45797387232,21824.0
IRD_1025,-16.450584031699535,14.483591489303215,2016,2016-01-01,2016-12-31,Landsat-8,10430.493270189429,11253.917497507478,13812.974825523426,16658.31779661017,21302.546111665004,27564.10618145563,24420.486041874374,21824.0
IRD_1026,-16.450183100572293,14.486221939905302,2016,2016-01-01,2016-12-31,Landsat-8,10230.813070283602,11087.83847102343,13635.096424167696,16366.144266337853,21360.471763255246,27011.555610357587,22996.549198520348,21824.0
IRD_1023,-16.45019293201613,14.483201118158782,2016,2016-01-01,2016-12-31,Landsat-8,10423.60704607046,11257.9896526238,13872.104705592506,16766.72062084257,21368.22394678492,27542.598423256957,24371.718157181564,21824.0
IRD_1027,-16.451519723732265,14.486320205422848,2016,2016-01-01,2016-12-31,Landsat-8,10362.76663380976,11165.282651552492,13660.054460325286,16430.838590438645,21231.45268605225,27369.234844751118,23972.213405618535,21824.0
IRD_1028,-16.451403551132014,14.487907316493725,2016,2016-01-01,2016-12-31,Landsat-8,10296.510234278667,11153.65104808878,13678.401479654745,16520.4663378545,21656.770160295928,27209.147965474716,23346.325030826138,21824.0
IRD_1029,-16.450682162416225,14.488643447683636,2016,2016-01-01,2016-12-31,Landsat-8,10322.575666163906,11190.653846153846,13780.608848667674,16607.564102564105,21846.446204122683,27324.884615384617,23402.272498743092,21824.0
IRD_1030,-16.453153336027846,14.48469238862806,2016,2016-01-01,2016-12-31,Landsat-8,10032.920929083273,10837.487768717572,13151.364961700026,15659.377316530767,20316.24437855202,26125.734124042505,22950.861131702502,21824.0
IRD_1033,-16.454582283944283,14.490079536183753,2016,2016-01-01,2016-12-31,Landsat-8,10865.874999999998,11710.478578629034,14528.75277217742,17768.185735887102,22360.29712701613,28744.716985887102,25643.07913306452,21824.0
IRD_1031,-16.45384642247731,14.48605341767951,2016,2016-01-01,2016-12-31,Landsat-8,10571.837683320904,11439.750932140194,14186.078299776284,17290.520009942826,21963.615709669404,28147.202336564755,24823.393487447178,21824.0
IRD_1034,-16.45675968293463,14.49121658302656,2016,2016-01-01,2016-12-31,Landsat-8,11041.016641452346,11854.155572365104,14726.270801815432,17957.118255168934,22498.464447806353,28586.384266263238,25447.901664145233,21824.0
IRD_1032,-16.454513275375046,14.486385599214884,2016,2016-01-01,2016-12-31,Landsat-8,10666.331404126824,11541.332159033718,14339.692752893807,17508.034725717156,22145.302717664825,28356.486411675884,25045.549068948163,21824.0
IRD_1035,-16.452660788194052,14.488168750014689,2016,2016-01-01,2016-12-31,Landsat-8,10226.50714990138,11043.389053254434,13489.478057199207,16199.08481262327,21080.790187376722,27397.24778106508,24152.928500986185,21824.0
IRD_1036,-16.456773539633307,14.48991483739261,2016,2016-01-01,2016-12-31,Landsat-8,10824.690658121764,11682.696820310572,14556.153561745128,17733.090953906827,22339.45895982253,28566.52452551146,25183.673403993096,21824.0
IRD_1039,-16.454187469995116,14.48451514577354,2016,2016-01-01,2016-12-31,Landsat-8,10579.585510103498,11457.380729423365,14212.60103499261,17180.110399211437,21807.272055199614,27917.96599310005,24660.281912272058,21824.0
IRD_1038,-16.454758072914316,14.484544056244,2016,2016-01-01,2016-12-31,Landsat-8,10654.605814239962,11520.557033752157,14205.973146095095,17152.81202266568,22009.27469820153,27814.39788125154,24311.852426706086,21824.0
IRD_1037,-16.45719285326459,14.489360123115476,2016,2016-01-01,2016-12-31,Landsat-8,10535.361508132086,11402.466239526859,14215.489650073925,17204.241005421387,22030.55199605717,27778.919172005913,23992.654509610642,21824.0
IRD_1042,-16.453761091994885,14.48506434845967,2016,2016-01-01,2016-12-31,Landsat-8,10406.029529529531,11274.042292292292,13931.285785785783,16812.207207207204,21392.21521521522,27597.38563563564,24438.335085085084,21824.0
IRD_1040,-16.454356305887245,14.485741994911857,2016,2016-01-01,2016-12-31,Landsat-8,10727.025466464953,11602.250630358047,14416.252899647005,17618.882249117498,22244.466464952093,28392.72415532022,25079.210035300053,21824.0
IRD_1043,-16.453458792117992,14.486804828371278,2016,2016-01-01,2016-12-31,Landsat-8,10606.42564734895,11442.381750924784,14105.381011097408,17146.32823674476,21869.49790382244,28176.290258939578,24849.685573366216,21824.0
IRD_1041,-16.45334314851544,14.485126545685668,2016,2016-01-01,2016-12-31,Landsat-8,10141.94082840237,10964.066074950691,13392.465976331365,16020.32421104537,20698.346153846163,26652.685157790933,23514.56582840237,21824.0
IRD_1045,-16.45735732194637,14.485399455705256,2016,2016-01-01,2016-12-31,Landsat-8,10738.087053020961,11600.417016029593,14413.419235511714,17577.055733662146,22405.946485819975,28215.24512946979,24558.289519112208,21824.0
IRD_1044,-16.452880051200122,14.487083275808896,2016,2016-01-01,2016-12-31,Landsat-8,10603.271516646115,11427.780271270034,14006.48162762022,16923.634032059184,21627.068803945742,28151.327003699134,24960.57163995068,21824.0
IRD_1046,-16.457847339905186,14.484970795045943,2016,2016-01-01,2016-12-31,Landsat-8,10745.010492130903,11608.503122658007,14420.764426679993,17577.142393205097,22327.226330252317,28267.259805146146,24658.872095928054,21824.0
IRD_1047,-16.45690800228036,14.487368335116436,2016,2016-01-01,2016-12-31,Landsat-8,10819.935929029081,11673.706012814197,14456.225726959095,17513.78092656481,22030.532035485467,27991.208477082317,24840.38984721538,21824.0
IRD_1049,-16.458117564895094,14.485610041875733,2016,2016-01-01,2016-12-31,Landsat-8,10556.591570125705,11390.937885136798,14093.312546216417,17115.072960315505,21883.811929997533,27724.484348040427,23971.871087010106,21824.0
IRD_1050,-16.45880322906321,14.488089166264453,2016,2016-01-01,2016-12-31,Landsat-8,10649.124843632726,11526.221416062046,14349.137353014765,17376.396047035276,22224.17838378784,27972.244683512632,24222.841631223415,21824.0
IRD_1048,-16.45704401685214,14.486998725609533,2016,2016-01-01,2016-12-31,Landsat-8,10937.160256410256,11774.519970414203,14587.09787968442,17710.66099605523,22209.103303747535,28213.869822485205,25064.335305719927,21824.0
IRD_1051,-16.4584021409005,14.487354349523024,2016,2016-01-01,2016-12-31,Landsat-8,10612.734105470678,11491.894529324793,14279.447264662396,17305.94972893051,22013.889600788567,27727.46771808773,24099.986446525385,21824.0
IRD_1052,-16.45899948105586,14.487125018284686,2016,2016-01-01,2016-12-31,Landsat-8,10527.534499753576,11376.028831936916,14072.273040906854,17081.91720059143,21951.519960571717,27549.14268112371,23601.019467718095,21824.0
IRD_1054,-16.4560371255735,14.489050902116714,2016,2016-01-01,2016-12-31,Landsat-8,10612.679989944696,11455.409502262446,14224.82780291604,17369.209653092006,22093.19984917044,28167.384615384613,24674.716440422322,21824.0
IRD_1055,-16.45674852653003,14.488529106688953,2016,2016-01-01,2016-12-31,Landsat-8,10531.272234540527,11388.595713229859,14147.51022419315,17149.005173688103,21730.095097314614,27586.883468834687,24237.986942596697,21824.0
IRD_1053,-16.45640862654035,14.487257194723213,2016,2016-01-01,2016-12-31,Landsat-8,10610.255547245077,11435.498628770882,14095.678384442785,17109.951633009223,21728.742707554225,27841.985290451263,24602.26651707804,21824.0
IRD_1058,-16.45423596946845,14.489425868667187,2016,2016-01-01,2016-12-31,Landsat-8,10894.50135568154,11741.377865417793,14555.498644318463,17710.489277791472,22300.44121271876,28686.772738476706,25718.57924574809,21824.0
IRD_1056,-16.455139515594766,14.490058658756688,2016,2016-01-01,2016-12-31,Landsat-8,10807.36291913215,11630.625739644973,14429.085798816566,17605.3057199211,22167.71153846154,28370.571252465485,25146.61070019723,21824.0
IRD_1059,-16.453800839232343,14.487598837529964,2016,2016-01-01,2016-12-31,Landsat-8,10439.887327416174,11266.993343195269,13814.52120315582,16635.159516765285,21426.652120315583,27443.874013806708,24133.203648915187,21824.0
IRD_1057,-16.455183414561404,14.489498218352004,2016,2016-01-01,2016-12-31,Landsat-8,10881.305071915218,11676.92379510472,14457.844814534445,17650.37421145597,22242.540499621504,28513.120111027,25383.267726469843,21824.0
IRD_1060,-16.454833838802944,14.487832142892959,2016,2016-01-01,2016-12-31,Landsat-8,10674.434525277435,11552.50801479655,14342.744266337855,17382.529963008634,22006.43945745993,28371.020961775583,25215.367200986442,21824.0
IRD_1061,-16.45483685018083,14.487277867075717,2016,2016-01-01,2016-12-31,Landsat-8,10572.932675709004,11444.003945745995,14142.458446362514,17105.059679408136,21753.511220715165,27886.407151664618,24594.36128236745,21824.0
IRD_1062,-16.450679272571,14.485424180328977,2016,2016-01-01,2016-12-31,Landsat-8,10458.903054784141,11309.355718252966,13932.296137339054,16745.24084827064,21468.50012623075,27541.022721534962,24128.073718757896,21824.0
IRD_1064,-16.447859521427432,14.4830303085115,2016,2016-01-01,2016-12-31,Landsat-8,10619.280662710185,11503.686696340254,14283.981206726014,17097.181503461914,21548.934470820972,27785.687932739864,24775.245054401585,21824.0
IRD_1063,-16.448146742260843,14.483484407677977,2016,2016-01-01,2016-12-31,Landsat-8,10577.062315270932,11445.754433497537,14184.851477832513,16984.015024630542,21608.305418719207,27754.44064039409,24631.798029556652,21824.0
IRD_1065,-16.44676219158462,14.48324204391568,2016,2016-01-01,2016-12-31,Landsat-8,10385.505352252925,11210.424197162063,13790.905402041326,16478.54543191436,21248.222554144882,27269.864575553896,23992.40054767239,21824.0
IRD_1066,-16.450187678637928,14.487733534804889,2016,2016-01-01,2016-12-31,Landsat-8,10539.701059535822,11415.079717457116,14130.37033299697,17129.362008072654,22006.340817356202,27830.011856710396,24469.02674066599,21824.0
IRD_1067,-16.451024322275288,14.484362806229788,2016,2016-01-01,2016-12-31,Landsat-8,10317.245069033532,11138.168392504931,13625.724358974358,16249.079142011835,20803.88091715976,27012.33875739645,23954.826923076922,21824.0
IRD_1068,-16.45231989490084,14.485495798169206,2016,2016-01-01,2016-12-31,Landsat-8,9753.817397732877,10513.394282897983,12597.233119763436,14822.653031049782,19527.688023656974,25469.30729423362,22311.137259733863,21824.0
IRD_1070,-16.45135773469218,14.485141488978226,2016,2016-01-01,2016-12-31,Landsat-8,10169.60216909046,10969.99778161203,13300.217155533646,15798.976337194972,20258.587872812423,26765.730342617695,23847.526990386985,21824.0
IRD_1069,-16.45134768805058,14.485483607705929,2016,2016-01-01,2016-12-31,Landsat-8,10200.585335645283,11005.64429031459,13358.976715382707,15917.991577904384,20502.58335397572,26917.54644538023,23834.606638593017,21824.0
IRD_1073,-16.453600590372062,14.48846840498927,2016,2016-01-01,2016-12-31,Landsat-8,10376.228627740824,11221.921409214094,13706.797979797982,16371.412663217543,21291.893323478693,27456.57871396896,24299.322493224936,21824.0
IRD_1072,-16.452395934732152,14.48376841356021,2016,2016-01-01,2016-12-31,Landsat-8,10423.53231376418,11222.766896891964,13665.998519980269,16418.61790823878,20975.88973852985,27451.452392698575,24183.44671928959,21824.0
IRD_1071,-16.451850188983688,14.483924165587243,2016,2016-01-01,2016-12-31,Landsat-8,10389.12145545797,11181.750313676286,13621.700878293605,16277.529234629861,20798.341028858216,27289.196486825593,24115.857465495606,21824.0
IRD_1075,-16.453387413470132,14.490279624600195,2016,2016-01-01,2016-12-31,Landsat-8,10719.851787916155,11593.858939580765,14320.210357583237,17379.95930949446,22200.023181257704,28681.75339087547,25654.827620221957,21824.0
IRD_1074,-16.453237783532792,14.48948762516151,2016,2016-01-01,2016-12-31,Landsat-8,10578.507396449706,11413.040187376728,14069.301775147927,17003.912228796846,21843.115877712033,28063.286982248523,24891.700936883633,21824.0
IRD_1076,-16.454097618778494,14.48861978958709,2016,2016-01-01,2016-12-31,Landsat-8,10654.202732919255,11540.822360248449,14272.566211180125,17214.441987577644,22031.23701863354,28410.714534161485,25243.2648447205,21824.0
IRD_1077,-16.455056889383872,14.488794596972085,2016,2016-01-01,2016-12-31,Landsat-8,10908.879250862494,11723.670527353375,14546.031542631838,17748.869886643668,22395.835140463278,28717.646377525874,25704.219319862,21824.0
IRD_1079,-16.454372327000453,14.486972844556501,2016,2016-01-01,2016-12-31,Landsat-8,10627.09903917221,11502.405518600639,14226.462429169744,17264.345158906133,21921.93348115299,28028.388519339736,24778.021680216796,21824.0
IRD_1080,-16.455848438998594,14.486307288934954,2016,2016-01-01,2016-12-31,Landsat-8,10761.040100882723,11633.752080706177,14443.367717528377,17502.22774274906,22190.044136191675,28173.572509457765,24931.49508196722,21824.0
IRD_1081,-16.455207412352493,14.4862897186725,2016,2016-01-01,2016-12-31,Landsat-8,10639.30500123183,11500.861295885687,14264.882483370291,17288.862281350088,22030.782212367583,28024.58462675536,24638.72333086968,21824.0
IRD_1078,-16.455782985260626,14.488225692166358,2016,2016-01-01,2016-12-31,Landsat-8,10603.80635624538,11431.118994826316,14148.18305001232,17263.06257698941,21952.094111850216,28138.51367331855,24750.721359940882,21824.0
IRD_1082,-16.455999892409043,14.487345670664695,2016,2016-01-01,2016-12-31,Landsat-8,10574.787617168227,11410.015786877155,14094.158115441536,17141.719289590525,21770.919585594474,28085.905772076956,24854.94400592007,21824.0
IRD_1083,-16.45461025416544,14.485304053574852,2016,2016-01-01,2016-12-31,Landsat-8,10668.740667490725,11530.946600741654,14278.31322620519,17388.099381953027,22120.55970333745,28047.234610630403,24553.029913473423,21824.0
IRD_1084,-16.455322149165827,14.484797545060209,2016,2016-01-01,2016-12-31,Landsat-8,10576.908598176891,11468.311406750428,14199.301552106428,17151.07390983001,22109.31313131313,27798.55383099286,24185.881005173687,21824.0
IRD_1085,-16.454189850948367,14.487508715682656,2016,2016-01-01,2016-12-31,Landsat-8,10642.811691542289,11510.511940298506,14230.235572139301,17208.90621890547,21890.96417910447,27994.00298507463,24823.6947761194,21824.0
IRD_1087,-16.441356656657497,14.478365853886302,2017,2017-01-01,2017-12-31,Landsat-8,10007.721315591263,10743.210143108208,12795.807933718304,15215.723575194577,20268.47602309817,25433.29952297263,22786.13632939995,21824.0
IRD_1086,-16.441858532306576,14.47953521336425,2017,2017-01-01,2017-12-31,Landsat-8,10002.841222879686,10734.983234714004,12823.684418145956,15211.970660749506,20135.791913215,25426.51232741617,23056.644477317557,21824.0
IRD_1088,-16.442288754697884,14.47899997226852,2017,2017-01-01,2017-12-31,Landsat-8,9939.863773206222,10693.250376317106,12765.123432012042,15200.691921726038,20406.07476166583,24966.913948820868,22014.517812343198,21824.0
IRD_1089,-16.441095069158326,14.477869627801105,2017,2017-01-01,2017-12-31,Landsat-8,9982.05647348952,10671.885080147964,12675.535388409373,15002.263378545007,19900.34648581998,25387.50456226881,23065.771393341554,21824.0
IRD_1090,-16.44120368468346,14.477305987897877,2017,2017-01-01,2017-12-31,Landsat-8,10107.499753573189,10820.395761458847,12923.81025135535,15393.973139477579,20093.834401182845,26238.705273533767,24026.259241005428,21824.0
IRD_1091,-16.44123125733611,14.475820484059534,2017,2017-01-01,2017-12-31,Landsat-8,9969.711166875786,10731.834880803013,12740.849686323714,15254.066750313676,20399.82735257215,25355.08456712673,21844.367628607284,21824.0
IRD_1093,-16.440116144213118,14.478481345294083,2017,2017-01-01,2017-12-31,Landsat-8,9982.745808678499,10692.82174556213,12746.470907297828,15152.52983234714,20154.84763313609,25277.64571005917,22451.084566074947,21824.0
IRD_1092,-16.440845490122534,14.476417169792676,2017,2017-01-01,2017-12-31,Landsat-8,9961.025381961557,10678.794480039427,12692.297437161164,15059.332183341548,19669.3706259241,25705.24396254312,23125.98989650074,21824.0
IRD_1097,-16.44004680994498,14.475882787626901,2017,2017-01-01,2017-12-31,Landsat-8,9942.004435682602,10680.14563824544,12704.644159684573,15039.015524889108,20186.262444553966,24962.810251355346,21899.7345983243,21824.0
